Feature,Importance
SPACA3,0.020047294
C10orf47,0.020046897
PVR,0.02004452
TTLL3,0.020044364
SLC10A5,0.020043092
NOP58,0.020041613
HPYR1,0.0200416
RGN,0.020038895
PTPRJ,0.020033786
ORC1L,0.020031359
SPHAR,0.020030322
MBOAT1,0.020029388
SQSTM1,0.020029267
FOXI1,0.020026235
AKT2,0.020024465
MYOD1,0.020023836
OR5P2,0.020023698
CAPN5,0.020022959
GPR26,0.020021928
POU3F1,0.020020625
XPO1,0.020020476
MORC3,0.020020364
MARCH1,0.020020273
HIST2H3D,0.020016534
CHST7,0.020013135
TMEM140,0.02001244
COL8A1,0.020010248
ZNF596,0.020008884
P4HTM,0.020004235
DCTN6,0.020003678
GOLGA8B,0.019998612
SIAH3,0.019995213
SNORA62,0.019994501
ZFP14,0.019993829
UBTF,0.01999374
SAMD9,0.019993156
TMEM97,0.019991558
BMI1,0.019989438
RASGRP3,0.019988747
CCR7,0.01998815
MSI1,0.019985756
LOC151300,0.019981813
HEATR7A,0.019980315
CENPW,0.019979954
MGAT5B,0.019979568
C12orf47,0.019977765
LOC100132111,0.019976124
SEC61A2,0.019975724
GNGT2,0.01997395
C6orf81,0.01997194
C7orf34,0.019967886
MRE11A,0.019964725
IER5,0.019964473
CAPN1,0.019961137
TMCO5A,0.01995556
XPO7,0.019954685
TMEM106B,0.019954331
COX4NB,0.019954106
C19orf70,0.019952614
TICAM1,0.019951526
FUNDC1,0.019948756
STAU1,0.01994488
PALMD,0.019942993
NBEAL2,0.019942384
TBC1D28,0.019942159
KIAA1755,0.019937271
TYW1B,0.019932903
LY6E,0.019922392
ARTN,0.019921739
TMEM183A,0.019919148
ZNF776,0.01991687
HCG11,0.019915827
DNAH12,0.019914338
ELMOD2,0.019913148
LOXL1,0.019908262
NEK4,0.019907273
ZZEF1,0.019904673
SPATA5L1,0.019900898
DHX16,0.019898577
RGNEF,0.019891234
LOC145820,0.019889148
HOXC6,0.01988809
TRIT1,0.019886944
CDY1B,0.019886417
CKMT1A,0.019885944
KIF13B,0.019885581
HEMK1,0.019885538
MEOX1,0.01988388
AQP5,0.019876998
DLL3,0.019876342
FAM101B,0.019873535
LOC723809,0.019871885
SLC38A2,0.019871213
MMP23B,0.019870725
GGTA1,0.019869382
SLC31A2,0.019867752
C1orf110,0.01986702
PDLIM1,0.019865531
MBNL3,0.01986386
NDUFV2,0.01986144
LOC338588,0.019861035
KRT14,0.019860901
CDC34,0.0198594
C1orf112,0.019856414
CHRNA1,0.019855749
RPL19,0.019853404
FLJ43860,0.019853257
IFNGR1,0.01985266
CDK6,0.019851943
TIMM44,0.019850317
COX7A1,0.01984997
ARL6IP6,0.019848691
PDE6C,0.019846803
GIPC2,0.019840604
WDR92,0.019839715
ETFA,0.019838221
DRD2,0.01983752
LEPRE1,0.019836936
DECR1,0.019836295
CLEC5A,0.019831885
DNAJB1,0.019831698
RACGAP1,0.019830216
SIRT2,0.019826537
RNF216,0.019826105
KLF10,0.019825678
SLC35F5,0.019823104
PRR5,0.019820705
RAB1A,0.019817255
EFNA5,0.019815654
CPA4,0.019813921
STX18,0.019810013
FLJ39609,0.019806169
ZNF785,0.01980192
RGMB,0.019801274
SNORD1C,0.019800132
SMAD5OS,0.0197987
LOC400759,0.019796107
ADCY6,0.019795673
CASQ1,0.019794658
SERINC3,0.019792303
SNAR-B2,0.019791937
FAM182B,0.019790793
?,0.019790344
HMGB2,0.019789694
KCNS3,0.01978711
RUFY3,0.019785596
DAPP1,0.01978039
RILP,0.019774366
C2CD2,0.019774247
MITF,0.019771172
MGRN1,0.019770013
PKD1L3,0.019766267
ELFN1,0.019761935
IL17B,0.019761266
HS3ST3A1,0.019758161
NEU1,0.019757012
CR1L,0.019751532
PSORS1C1,0.019751366
HAPLN3,0.019750634
PRICKLE4,0.019750178
MACROD2,0.019749716
BATF2,0.019748034
LOC285370,0.019744951
RAD1,0.019743435
MUC20,0.0197427
FSD1L,0.019742465
B3GNT9,0.019742144
TTTY2,0.019740006
OR11H6,0.019739417
OVOL2,0.019738032
SEPSECS,0.019737981
ZNF283,0.019734668
CCDC13,0.019733313
DGKH,0.019733
CDKN1C,0.019730043
C1orf151,0.01972991
C14orf126,0.019729583
MAGEF1,0.019727884
LOC150197,0.019725082
C10orf110,0.019724736
MEGF6,0.019724125
KCNE2,0.0197239
OR2T4,0.019720362
CBX4,0.019718163
RASL12,0.019717043
CD52,0.019715086
NRXN1,0.019714955
ZUFSP,0.019711174
ZNF331,0.019709338
LELP1,0.019707544
ZNF90,0.019703131
CENPE,0.019701043
GREM1,0.019699985
C21orf91,0.019697415
APOOL,0.019696504
OLFML3,0.019688383
ZNF439,0.019684276
NTN5,0.019680599
HSP90AA1,0.01967928
CCL2,0.019679278
MOB2,0.019679198
NUDC,0.01967438
VPS16,0.01966885
PIN1L,0.019664932
SNORD116-20,0.019662013
NUDT10,0.019657534
LRRC67,0.019657118
RMST,0.019657098
PSMC2,0.019656451
SYNGR1,0.019656338
RPS6KA3,0.019655751
TMEM106A,0.019651735
HSPH1,0.01964872
LYPD4,0.019648196
PNMA3,0.019642076
SLC25A30,0.01964129
FTSJD1,0.019640239
ATP13A5,0.01963976
LOC283050,0.019639565
TMEM129,0.01963869
C1orf69,0.019636838
TIMP1,0.019636424
CIDEB,0.019631857
ACP6,0.019630559
IGFBP6,0.019629113
RASD1,0.019628603
C9orf169,0.019625656
ELOVL6,0.019625355
SNORA44,0.019622436
C22orf46,0.019619003
PPIAL4C,0.019618448
SPG7,0.019618185
ACTA1,0.019616323
FAM120B,0.019616269
SNORA35,0.019615991
IL17D,0.01961175
C14orf166B,0.019609304
C11orf94,0.01960498
C16orf68,0.01960277
GTF2IRD2B,0.019600913
TRPC5,0.019599073
SORBS2,0.019597499
ZAN,0.01959656
NPS,0.019590039
DMXL1,0.019588096
C17orf70,0.019587254
GRSF1,0.019584147
FOLR2,0.019571526
CYTH2,0.01956679
LARP1B,0.019559171
TMEM40,0.019558704
GTF3C4,0.019558633
FEZF2,0.019557089
GNRHR,0.019556087
ASZ1,0.019555856
TNFRSF17,0.019554738
MAGEA12,0.019551488
NDNL2,0.019547159
IVNS1ABP,0.019543713
STOML2,0.01954278
PRPF39,0.019541737
TMEM223,0.019538863
EPHX4,0.01953885
RUNDC3B,0.019538173
EDA,0.019537626
FLJ43950,0.01953691
CARD8,0.01953552
?,0.01953526
PPIL3,0.019534266
STXBP5,0.01953382
DYNLL1,0.01953028
TTTY14,0.019529954
LOC729234,0.019527338
TNFRSF8,0.019526407
RAD50,0.019522622
CNN3,0.01952262
CMTM7,0.019518271
MON1A,0.01951808
VIM,0.019518068
IL2RA,0.019517653
ZNF252,0.019512951
GLRA2,0.019511247
SERPINI1,0.019510567
ZNF575,0.019510383
CPSF2,0.019506428
SCN5A,0.019500786
PGAP1,0.019500563
OR9Q2,0.019499024
GAMT,0.019498022
BVES,0.01949749
CELA2B,0.01949581
ZNF217,0.01949243
XKRY2,0.019488629
DPYSL3,0.019485679
MST1P9,0.01948302
C19orf2,0.01948219
WRN,0.019479841
CSMD1,0.019475812
PWRN1,0.019475706
ZNF513,0.019473784
FBN3,0.019472193
HBB,0.019471232
CR1,0.019466503
ZXDA,0.019462101
NCRNA00152,0.019461652
DKFZp434J0226,0.01946115
UBE2J1,0.019458853
GUCA1B,0.019451221
POLR2E,0.019447248
TM4SF19,0.019443901
LOC158696,0.019434297
PSMC6,0.01943349
GLI4,0.019431703
C21orf58,0.019426921
CCRL2,0.019422276
WDR25,0.019422095
EIF4EBP2,0.019421961
CELF6,0.019421907
JAK1,0.019421535
COQ10B,0.019420218
SNORA9,0.019419396
XPNPEP1,0.019413682
PCDHAC2,0.019411381
IRF7,0.019410696
SNAR-F,0.01940893
CLCA3P,0.019407457
SLC4A8,0.0194071
TSC22D3,0.019405637
KRTAP21-2,0.019403758
SLC4A3,0.01940258
FOXK1,0.01940149
PATL1,0.019399302
LOC100272216,0.019398713
C7orf64,0.01939222
MRPS12,0.019392133
SNORA10,0.0193899
HMGB3L1,0.019389646
LOC285768,0.01938812
HIC2,0.019386675
PYY2,0.01937959
TSGA10IP,0.019377492
MYH14,0.019377347
GAL3ST3,0.01937719
GGNBP1,0.019374909
PROSC,0.019372351
RGS9BP,0.019368477
FBXO11,0.019368185
GPR135,0.019367918
EN2,0.01936586
MURC,0.01936559
ZNF384,0.019363973
CHTF8,0.019362701
CXorf38,0.019360546
NR1H3,0.019353922
LCN6,0.019350452
HMX2,0.019348964
IGFBP2,0.019348668
JMJD8,0.01934771
IL3RA,0.01934325
GALK2,0.019343197
CLDN7,0.019342452
ORC5L,0.019341817
PAPSS1,0.019340942
SLC34A1,0.019340057
PATE3,0.01933802
TAF15,0.019332157
LOC100288778,0.019326685
GSTM5,0.019325627
GBP3,0.019325167
C17orf56,0.019324185
MTERFD1,0.019324107
TNFAIP8L3,0.019323533
TFR2,0.019323241
C3orf45,0.01932212
ORAOV1,0.019320218
RARG,0.019319525
AKR1E2,0.019319108
GNL2,0.019317614
PCBD2,0.019306848
LTV1,0.019306682
KIAA1324,0.019306378
BRPF3,0.019306097
HSD17B6,0.019306097
DPYD,0.01930564
CD36,0.019304276
KLF2,0.01930393
NFKBIZ,0.019296715
ST3GAL6,0.01929655
SNORD114-8,0.019295618
C2orf28,0.019288454
CDCA5,0.019287644
HECTD2,0.01928628
LOC389333,0.019285958
C17orf86,0.0192856
OR11H12,0.019284006
C8A,0.019283053
WARS2,0.01928002
SNORD114-18,0.01927977
VPS33A,0.019279653
TRIM3,0.019278027
RBBP5,0.019275343
OR3A1,0.019274399
KRT222,0.019274157
LOC728758,0.019274153
CSNK1G2,0.01927288
ZACN,0.019267317
CCR10,0.019266637
GTPBP8,0.019266492
KCNMB1,0.019266479
MYOF,0.019257795
LGALS7,0.019257737
ZNF567,0.019257562
S100A5,0.01925697
LAT,0.019256169
MAGEB1,0.019255059
NUDT5,0.019254968
C14orf93,0.019251952
SPSB1,0.019251924
LOXL4,0.019250222
PRR20D,0.019245831
CES4,0.019244539
UTRN,0.019244319
BAG4,0.019244289
MAP1LC3B2,0.019240387
KRTAP13-4,0.019235816
EPO,0.019234722
DUSP3,0.01923366
LIG3,0.019229198
FAM70A,0.019226303
LRP2,0.019226238
DCTN4,0.019224022
SNORA53,0.019219253
IL18BP,0.019217446
PAN3,0.019217396
FAM21A,0.019215548
POLR2I,0.0192155
CCL25,0.019215317
CRISP2,0.019209256
STAC3,0.019205278
AURKAPS1,0.019204516
MDP1,0.019200977
RAD51,0.019200949
RFX8,0.01920071
TBC1D3C,0.019197403
SAR1B,0.019194698
PARK2,0.019193972
LETM1,0.019193541
PPM1A,0.019192109
PDE6H,0.019190662
UNC50,0.019188723
VPS28,0.019188596
DDX25,0.019187352
NDUFA2,0.019184599
NXT1,0.019181997
MT1E,0.019178996
SKA1,0.01917883
ECHDC2,0.019176017
DLEU2,0.01917592
PARL,0.019175703
FAM95B1,0.019171305
RNF4,0.019169265
PRIC285,0.019167924
RPL14,0.019165814
ALOX5,0.019165397
PDDC1,0.019164173
AKNA,0.019163668
ENTPD3,0.01915927
CCDC111,0.019157423
BTLA,0.019149313
PSD2,0.019148586
MBIP,0.019146876
LILRA5,0.019142216
HMG20A,0.019141061
MCRS1,0.019136637
ASGR1,0.019133005
POTEF,0.019132888
PSMB1,0.01912841
LSR,0.019124258
KIAA1467,0.019122336
PGC,0.019116748
OR5M11,0.019113392
BOK,0.0191116
SNORA51,0.01911036
PFKFB3,0.019106295
LOC100270804,0.019105231
GCA,0.019104632
SLC9A8,0.0191045
FBXL15,0.019103557
CCNDBP1,0.019103544
NUFIP1,0.019102635
C20orf200,0.019100918
BTF3L1,0.019098543
FKBP15,0.019096538
TIRAP,0.019096302
DDX60L,0.019092793
TMEM216,0.019085605
HAUS1,0.019083923
GLT25D1,0.01908129
CPA1,0.019077398
PRRT4,0.019075917
ATRN,0.019071909
NLRP14,0.019067694
C4orf29,0.019060593
IGHMBP2,0.019058526
COG3,0.019047134
TBC1D8B,0.019044993
GMPR2,0.019044539
IPP,0.019043518
ZC3H12C,0.019043248
POLR2J3,0.019040406
KTN1,0.019035617
C5orf46,0.019030506
DBNDD1,0.019028485
TMEM81,0.019023659
MCART1,0.019021101
PPP1R2P1,0.019020028
GABRR1,0.019015389
IFT20,0.019014062
ZNRF2,0.019012691
XKRX,0.019012587
PPP1CC,0.01901029
CMTM1,0.019009132
NDUFC1,0.019009117
TIAF1,0.019006167
GUCA2A,0.019004235
C17orf103,0.01900258
KANK4,0.019001357
NBPF9,0.019001342
OGDHL,0.019000094
PPP2R2C,0.018998787
GP5,0.01899878
MGC34034,0.018998727
RUVBL1,0.018998709
PCTP,0.01899696
TRAF3IP3,0.018996507
SLC27A5,0.018990478
DEFB108B,0.01899043
IFNA5,0.018985441
IMPG2,0.018983232
ITGA1,0.018980684
LRRC27,0.018979853
SH3RF3,0.018973872
LOC644172,0.01897239
MOV10,0.0189706
ATE1,0.018969666
PHYHIPL,0.018968774
AVIL,0.018968275
ANAPC1,0.018962946
PCMT1,0.018956538
ZNF8,0.018955354
CHRND,0.018955035
C2CD4D,0.018950373
ELAVL3,0.018947575
ZFP91,0.01894347
PLTP,0.018938903
FSHR,0.018937994
RFTN1,0.018937165
ANK2,0.018937103
VGLL4,0.018935626
SDCBP2,0.01893508
TAF1,0.018934278
C12orf45,0.01892962
TMEM144,0.018929474
SCARNA27,0.018929204
RHBDD3,0.018927135
SCML1,0.01892497
AGTRAP,0.018924741
PTH2,0.018923676
TNIP3,0.01892271
ZNF549,0.018921623
APBB1IP,0.018918414
KRTAP5-2,0.018917311
C2orf48,0.018917255
FAM66D,0.018911498
SNORD81,0.01891059
LOC440461,0.018905835
KCND2,0.018903084
EIF3E,0.01890012
BCL6B,0.018897047
C5orf39,0.018896837
PSG10,0.018895714
BCAP29,0.018895265
ZNF148,0.018893054
C3orf54,0.018889997
ZNF117,0.018887626
PLA2G16,0.018886656
PON3,0.018886207
PCDHB4,0.018886207
TPMT,0.01887896
TLR7,0.018878495
PLAC2,0.018878471
ADIPOR1,0.018878402
PCDHB8,0.01887757
VSX2,0.018877426
CCDC92,0.018877292
RASL10A,0.018874489
CDRT15P,0.018871475
ITPRIPL1,0.01887015
ZNF529,0.018869888
C18orf25,0.018869018
C7orf52,0.018868009
POLQ,0.018866168
MS4A6A,0.018864956
HCFC2,0.018862955
FOXB1,0.018862708
C11orf53,0.018862486
PDCD6IP,0.018861508
MLLT4,0.018859778
HAUS4,0.018859124
RNF38,0.01885882
DLEU2L,0.018858757
GNG4,0.018855486
TSPAN3,0.018853782
ADAM12,0.018852582
PCSK6,0.018852543
TTLL12,0.018851774
ZCCHC2,0.018851753
CTHRC1,0.018849457
SLC14A2,0.018847872
SP1,0.01884764
AFAP1,0.01884454
LOC202181,0.018844027
SNAPC3,0.018839903
ZNF534,0.018839566
SLC25A2,0.01883596
WDR38,0.01882947
ARMC1,0.018826323
C3orf33,0.01882578
ANGEL1,0.018825766
TRADD,0.018815663
MAGIX,0.018814802
RP1,0.018812126
SERHL2,0.018811667
RIOK2,0.018811362
RPL6,0.01881136
ELAVL1,0.018808799
IPCEF1,0.018808225
PCNA,0.018807584
PAOX,0.01880486
PPP2R3C,0.018803364
PTPRG,0.0188018
PLXNA4,0.018799987
ARL4C,0.018799163
MAST2,0.01879728
LY9,0.018796306
SAMD5,0.018793741
TM7SF4,0.018793399
AAMP,0.018792003
LYZ,0.018787662
C9orf44,0.018787662
PLAU,0.018786795
CES8,0.018786479
UBXN8,0.018786356
KBTBD2,0.018772373
ZER1,0.018772347
SCFD2,0.01877181
C1orf86,0.018770007
PLA2G7,0.018769601
DPPA4,0.0187639
TRIML1,0.018762756
C14orf166,0.018761687
C6orf168,0.018760858
ARHGEF12,0.018757803
BCORL2,0.018757077
NCBP2,0.018754937
ZNF621,0.018753827
SHC1,0.018753564
TNFRSF9,0.018752554
NT5DC2,0.01874894
LRRC10B,0.018748
MIA,0.018747386
LOC732275,0.018747024
PTPN18,0.018745903
TAPT1,0.01874588
SLED1,0.018743979
C1orf94,0.018743275
METTL12,0.018742528
C8orf40,0.018741833
PHGDH,0.018738938
UHMK1,0.01873819
CRB1,0.01873728
TMEM17,0.018734919
ATOH8,0.018734435
CTSW,0.018734034
CASP10,0.018733475
SNX29,0.018733412
ANXA2P1,0.018731643
LAMP1,0.018731037
OTOF,0.018729717
GAB1,0.018729461
ACACA,0.018727832
OR52N5,0.01872683
C2orf82,0.01872357
TMEM98,0.018719615
TLR9,0.018719535
SNCB,0.018718887
RPE,0.018717397
PLGLA,0.018716114
PTH2R,0.018714812
CITED1,0.018712964
OLFML2B,0.018710002
STXBP4,0.018709572
ZNF487,0.018709127
GUSBL2,0.01870094
S100A8,0.01869941
EME2,0.018697765
NGDN,0.018697148
UBE2E1,0.018695036
PPWD1,0.018695027
TTTY3B,0.01869398
EBF4,0.018691147
PERP,0.018690782
SPATA21,0.018686354
RP2,0.018684091
RBM41,0.018683959
TMEM106C,0.018682439
NUDT13,0.01868208
GNAO1,0.018681241
CAV2,0.018677428
ETFB,0.01867679
NUCB2,0.018676324
IVL,0.018672979
C3orf50,0.018669983
CAV1,0.01866891
SEMA3E,0.01866491
LOC400804,0.01866224
SRRM2,0.018658029
NXF2,0.01865802
CALCB,0.018657466
GBP5,0.018651994
MMACHC,0.018649118
RSAD1,0.01864727
PNPLA3,0.01864544
CCL3L3,0.018642168
PPP1R14D,0.018641591
C21orf121,0.018641261
PPL,0.018641215
KRTAP6-1,0.018635876
OTUD6B,0.018635763
TSPAN9,0.01863484
C16orf7,0.018632766
C19orf10,0.018632391
ILDR2,0.018630762
PCLO,0.018630484
RAD23B,0.018628143
PCDHGA5,0.01862698
INF2,0.01862664
CTNNA1,0.018621946
C20orf3,0.018617779
RGR,0.018615365
LYZL1,0.018614385
FRRS1,0.018611649
NCAPD3,0.018607976
QKI,0.018602798
RNASE1,0.018602187
MGC4473,0.018595556
OR6C65,0.01859365
LIMS2,0.018592775
RAD51AP2,0.01859185
GRIK3,0.018591085
SGPL1,0.018590663
KLHDC10,0.018589715
C5orf41,0.018588718
MRPL55,0.018588586
FOXC2,0.018588185
TBC1D7,0.01858753
KLC4,0.018584926
MYLK4,0.018578801
KCTD8,0.018575864
ZCCHC4,0.018573055
KLRC2,0.018571844
SMO,0.018568987
TRIM22,0.018568825
UBE2G1,0.018566985
CEACAM20,0.018566817
LOC286359,0.018564094
SOX13,0.018561738
ELF1,0.018561047
IARS,0.018557057
TPRA1,0.018556105
SP7,0.018555947
PLAC1,0.018554583
C6orf57,0.018553158
AKAP8,0.018553143
ZDHHC18,0.018551681
ITPR1,0.018551584
NUP210L,0.018551247
DTWD1,0.018550921
C13orf29,0.01855076
WHAMML1,0.01854824
BTRC,0.018544989
BCL8,0.018544225
KIAA1967,0.018543454
CTNS,0.018541563
PHF20L1,0.018541256
SNORD82,0.018537119
ZCCHC14,0.018534942
RNF11,0.01853437
WDR85,0.018530726
CLDN25,0.018530121
UPP2,0.01852969
CEACAM16,0.018527454
NHLH1,0.0185255
MRVI1,0.018524228
RBP5,0.018523643
DCAF12L2,0.018520124
RRM1,0.018518656
ZFPM1,0.01851752
RSPH9,0.018517362
TRIML2,0.018516434
OR4C6,0.01851618
DKFZp686A1627,0.018514978
HGD,0.018512549
DIAPH2,0.018510938
DLGAP3,0.018509673
TMEM14E,0.01850874
LOC401397,0.018508593
BHLHE40,0.018508
UGT1A8,0.018507723
TMEM43,0.018506788
HMGA2,0.018506764
CDHR4,0.018506147
LEPREL1,0.018504776
CAPZA3,0.018504415
PANK1,0.018503882
C21orf96,0.018503059
SNORA77,0.018499976
ERMP1,0.018499525
LLPH,0.018498095
C14orf23,0.018495517
ABCB10,0.018494407
HEATR6,0.018490797
ZNF91,0.01848973
ACAD8,0.018488808
KDM6A,0.018487332
SYCE1L,0.018486226
KCNJ2,0.01848507
MRPL48,0.018483747
GMFG,0.01848145
FIG4,0.018481411
CREBBP,0.018478643
NCRNA00105,0.018475734
PSMD8,0.018472336
SPRY4,0.018472336
UMPS,0.018471656
PRPF40A,0.01846987
PRR15,0.01846781
NUDCD1,0.01846585
FAM69A,0.018461602
C10orf120,0.018460875
SALL1,0.018454233
CFB,0.01845421
TSFM,0.018449835
NUDT21,0.01844933
ANKH,0.0184493
CTAGE4,0.018447902
NR1H2,0.018447189
USP15,0.018446144
C13orf30,0.018445967
AMHR2,0.018444594
HSPA5,0.018436696
C9,0.018436516
KRTAP5-7,0.018436227
DYNC2LI1,0.018432142
COG6,0.018430907
CPN1,0.01842881
PMM2,0.018427553
KIAA0748,0.018426305
ME1,0.018425329
SPPL2B,0.018424377
E2F5,0.018421555
LOC100131193,0.018417465
FCGR2C,0.018416032
GCK,0.018415816
OR7C2,0.018409101
ZW10,0.018408503
EID1,0.018407974
GAB3,0.018406214
ZNF395,0.018404685
ZBTB8OS,0.01840183
TUBGCP6,0.018394515
AACS,0.018391324
NAAA,0.018386938
LDHA,0.018383889
GFOD2,0.018379174
POLR1C,0.018377542
UTP18,0.0183775
PLD3,0.018376047
NGLY1,0.01837483
CD1D,0.01837417
YSK4,0.01837256
ZNF644,0.01837227
IL8,0.018370962
ACTA2,0.018367503
SCYL1,0.01836741
GCNT7,0.018364863
WIPF3,0.018363966
CYP4A22,0.018358812
EIF5A2,0.018358516
MS4A13,0.018353647
BOP1,0.018352333
MOGAT1,0.018351074
COL16A1,0.018350786
LOC399815,0.01835029
MUL1,0.018350182
PRR14,0.018347317
RXRG,0.018345274
ZFP3,0.018345077
CHM,0.018344851
TTTY8,0.018341644
LOC730101,0.018340219
LOC401093,0.018340178
RMND1,0.018337691
RNF138P1,0.018336667
MTPAP,0.018335365
SPDYE3,0.018334705
USP7,0.018328963
CASP5,0.018327167
RGPD4,0.018326454
FRG2C,0.018324556
HRASLS2,0.018324325
PRH1,0.018323867
SCUBE1,0.018320998
SHANK1,0.018320274
MYH15,0.018316276
VAC14,0.018315984
SLC2A12,0.018315692
C2orf86,0.01831486
BLNK,0.018314661
LOC93432,0.01831456
TRAIP,0.018306993
OR1A1,0.01830623
NT5DC1,0.018301
ALG10B,0.018300507
FOXF1,0.018296096
LOC158572,0.01829596
TBC1D25,0.018295528
SSR2,0.018295215
CRYBG3,0.018293532
APPBP2,0.018291773
CDKL1,0.01828996
ZC3H4,0.01828807
PRPF18,0.018286966
CCNYL1,0.018284805
LCE2B,0.018283062
MTHFR,0.018280894
CSRP2,0.018278334
EMX2OS,0.018276501
SEC14L5,0.018274901
RELA,0.0182739
LOC619207,0.018273143
N6AMT1,0.018269464
SLC25A31,0.018266557
SNORA36C,0.018264754
INADL,0.018258935
BUD13,0.018257406
PIGW,0.018255046
INCA1,0.018254945
XKR3,0.018253507
SAPS1,0.018252568
ZNF645,0.018251916
KRTAP4-2,0.018250292
OR6K2,0.018248552
DLK2,0.01824823
FBXO44,0.0182471
EPB41,0.018246071
TERT,0.01824583
PANX3,0.018244192
LAP3,0.018243523
PLEKHN1,0.018239863
MAP4K1,0.01823527
CTAGE9,0.018234033
ISCA1P1,0.018232958
EIF2AK2,0.018232252
FOSL1,0.018229794
HOPX,0.018229721
BDNF,0.01822814
NHEJ1,0.018225748
SS18L1,0.0182244
TAGLN,0.018223792
HNRPDL,0.018223787
CSH1,0.018223505
DYTN,0.018223157
PSTPIP1,0.018217934
CCDC115,0.0182071
C1orf200,0.018204886
OR4Q3,0.018203568
PRRT1,0.018202016
GART,0.018200323
DECR2,0.018200226
CLEC4M,0.018198779
NUP214,0.018198248
ZNF682,0.018196458
WHAMM,0.018196072
NFYC,0.018193223
LRP8,0.018192856
PPP4R4,0.018192098
DNAJB12,0.018191045
CD19,0.018190755
PLAC8,0.018186895
TMEM180,0.018183151
LAMA5,0.01818172
ZNF738,0.018181507
FBXO39,0.018179925
CCDC130,0.018178884
PICALM,0.018178532
AG2,0.01817845
PGAM1,0.01817762
CD53,0.01817123
NR5A2,0.018170306
TAS2R50,0.018168733
DEFB116,0.018166853
PRMT7,0.018165099
OR14I1,0.018162137
LDB2,0.018161261
PHC1,0.018160336
TAF12,0.018160129
ALDOB,0.018156176
C8orf51,0.018155532
CHIC2,0.018152855
ACTR1B,0.018152779
DNM1L,0.018151682
COPS8,0.018150648
CCDC124,0.018149849
PCDH8,0.018149355
ASB2,0.018146647
LOC440563,0.01814497
TRAM1L1,0.018144611
SCN8A,0.018134031
C1orf133,0.018131103
ITPR2,0.018130483
CALML4,0.01812972
MCFD2,0.01812798
TBC1D12,0.01812751
TMEM100,0.018125195
FGF6,0.018122362
CDK3,0.018118454
FMR1,0.018117009
CCNK,0.018107757
JAKMIP3,0.0181054
PSMD12,0.01810393
WSCD1,0.018103745
SNORD19,0.018100698
TSPAN11,0.018100318
CCT6B,0.018098418
UBE2D2,0.018096602
TP53RK,0.018096235
FTCD,0.01809433
NKX6-3,0.018093802
C1orf43,0.01809266
ALPPL2,0.018090632
LYZL6,0.018090582
OR2L3,0.018090358
FAM38B,0.018089253
FAM53B,0.018088207
SEMA3G,0.018087834
C14orf138,0.018087523
LUZP4,0.018086841
CD72,0.018084418
ZNF576,0.018082786
GPR161,0.018080426
FGFR3,0.018074654
HIP1,0.018074207
SBK2,0.01807317
PGLYRP4,0.018070947
C21orf33,0.018068345
RGS2,0.01806515
WDR31,0.018064365
PDGFRB,0.018058997
DACH1,0.018057505
PCDHGB2,0.018055953
KRT6B,0.0180539
NUP210,0.018051343
PIK3CA,0.01804917
CST9,0.018049004
SEMA6B,0.018043494
CCDC22,0.018037867
WWC2,0.01803768
C1QTNF4,0.018037159
SLC13A4,0.018036358
KDELR3,0.018036338
ZC3H3,0.018035473
SEBOX,0.018032875
LOC730668,0.018032314
LOC150568,0.018030731
ANGPT2,0.018022986
NRSN2,0.018020812
STYX,0.018018639
ANKRD7,0.018018479
POU4F2,0.01801525
CTSS,0.018013297
GPR162,0.018011283
SHPK,0.018011097
SNX31,0.018004388
MARCH6,0.018004334
CIRH1A,0.018001782
KRT35,0.018000582
CHRNA2,0.017999373
GJA10,0.017998332
LMOD2,0.017997343
FCRL1,0.017993122
LOC147727,0.017992597
PRO0611,0.017991161
WNT7B,0.017989526
ERP44,0.017987166
BLVRA,0.017985502
NCK1,0.017985463
SMC1A,0.017981628
FAM125A,0.017978549
RTKN,0.017976534
IRF1,0.017974827
OSBPL11,0.017973095
PITX3,0.01797029
CSF3R,0.017969862
GSDMB,0.017967982
SLC25A39,0.01796526
RRM2B,0.017963367
SLTM,0.017958747
VN1R2,0.017956415
FRAT1,0.017953066
CBR1,0.017952839
PITPNM1,0.017951136
GPATCH3,0.017951021
PRICKLE2,0.017950863
ATP5L2,0.017944396
CAMK4,0.017944014
IL31,0.017938454
PLA2G4C,0.017935896
PPP3R2,0.01793536
C20orf202,0.017935071
ST8SIA3,0.017934857
APBA1,0.017934656
PBX3,0.017930722
WSB2,0.017929375
C11orf17,0.017928673
IP6K3,0.017926976
CCDC50,0.017925112
MFAP3,0.017924473
CPA5,0.017923627
SCRIB,0.01792295
HDX,0.01792118
FTO,0.017920388
RPS26P11,0.017918976
CLEC18B,0.01791895
COQ3,0.017918447
MKS1,0.01791511
TMEM41B,0.017913966
LOC84989,0.017913083
ATG3,0.01791246
FAR1,0.017912116
CCR1,0.017909586
CHCHD4,0.017907852
MRPS17,0.017906737
TBC1D3H,0.017905114
KIAA1279,0.01790411
DNAJC5,0.017904097
MLL3,0.017903911
PAR5,0.017894307
LYZL4,0.017892376
NAGA,0.017890736
TAB2,0.017888412
GRK4,0.017887646
CBX7,0.017886002
VWA5B1,0.017885482
CCDC74A,0.017876726
PES1,0.017874513
THSD7B,0.017872626
MAD1L1,0.017866332
GMCL1,0.017866082
