Feature,Importance
GPR137B,0.029124688
SKIL,0.029120373
MAPK7,0.02911763
ST6GALNAC1,0.029115532
SLC4A11,0.029099656
ZNF740,0.029099045
NDUFAF4,0.02909778
ATXN8OS,0.029093366
GPRC5D,0.029093085
CD48,0.029090706
SLC17A9,0.029090365
PRMT10,0.029087175
GBF1,0.029084122
LOC440563,0.029074198
LDLRAD2,0.029073766
CSF2RA,0.029072594
C20orf160,0.02907147
SNORA40,0.029070066
COMMD8,0.029068734
C19orf25,0.029065179
C10orf96,0.029064568
LOC653544,0.029062027
ARCN1,0.02906181
SERPINA7,0.029060675
RABGEF1,0.029052598
PPP1R12B,0.029047597
OR7E24,0.02904413
ABCG5,0.02903961
KLHL38,0.029035395
PIGL,0.029024823
CAT,0.029019263
PDCD2L,0.029012136
TBC1D19,0.029004574
ARL1,0.028998837
ZDHHC17,0.02899751
LOC646498,0.02899698
ACY1,0.028994182
SYNC,0.028988462
MCEE,0.0289829
SYS1-DBNDD2,0.02898228
PLCD1,0.02897948
PSG6,0.028976887
PABPC1L,0.028976733
C12orf39,0.028973933
CABLES2,0.028972689
SRPK3,0.028971896
CRTAP,0.02896644
EGR2,0.028966412
NCRNA00052,0.028965337
EIF3L,0.028962646
RASL12,0.028959017
LOC100190939,0.028941395
SLC16A11,0.028933736
CREG1,0.02893185
SERPINB9,0.028921535
AHNAK2,0.028918862
CLIP1,0.02891696
TAF9,0.02891678
ERI1,0.028916448
C2orf83,0.028916372
EPHB4,0.028913958
CLDN18,0.028911911
CHD1,0.028909553
SECTM1,0.028903792
TPTE2P3,0.028903749
GPR15,0.028894693
ZCCHC5,0.028892105
ARMC9,0.028877627
SSR2,0.028872175
FZD8,0.02886756
DDX19A,0.028867405
ZNF430,0.028861305
HAUS4,0.028859615
TRPV2,0.028856656
STARD6,0.028856147
FLJ46111,0.02885457
AKR1C4,0.02885386
MAGT1,0.028847245
SNORD85,0.02884126
LOC285419,0.028830074
PRDM7,0.028819665
PSMB7,0.02881781
MMP15,0.028811889
RAMP1,0.028809682
OR5K2,0.028804714
C20orf70,0.028804546
C3orf31,0.028804466
SPAG8,0.028803142
PDE4C,0.028798845
HAX1,0.02879559
GNRHR2,0.02879528
POTEC,0.028792687
CDR2,0.028792307
FUBP1,0.028790437
SKI,0.028787801
NEFL,0.028777873
ISPD,0.02877326
TRPC6,0.028767407
TNNT3,0.028766952
SEMA3E,0.02876147
DOM3Z,0.028759856
C22orf45,0.028754821
OR5H14,0.028752435
PURG,0.028752035
CPNE4,0.028751932
ATXN1,0.02875139
SYT1,0.0287511
TTC7A,0.028750159
C15orf40,0.028737944
CAPN14,0.028732372
PAX1,0.028731193
OR4M2,0.028728161
LOC728554,0.028727928
SCARNA9L,0.028727913
ZNF692,0.028724821
SENP3,0.028723264
BMI1,0.028723203
EEF1G,0.028721172
RALGPS1,0.02871875
QTRT1,0.028718112
FAM195B,0.028717255
CYB561D2,0.02871493
MMP19,0.028714554
KIAA0319L,0.028712258
C1GALT1,0.028708862
PPP3CA,0.028700579
ALS2CR8,0.0286947
IL23A,0.028690314
EIF4EBP3,0.028689893
MCM3APAS,0.028688446
LDLR,0.028683307
OR5T3,0.028665008
OR1N1,0.028664615
PCGF5,0.0286644
AKAP1,0.028663319
RBM28,0.028662983
MAP3K5,0.028656408
C17orf28,0.028655224
DNAJC19,0.028654704
ZNF195,0.028650355
MAP4K5,0.028637385
TMEM156,0.028636666
MAB21L1,0.028632196
PACSIN2,0.028631464
NINJ2,0.028631402
SPOPL,0.028629722
RIBC1,0.028628476
LRFN2,0.028617691
SNORD116-26,0.028617615
RNF26,0.028617071
SGEF,0.02861478
C2orf51,0.028604543
TRAP1,0.0286042
GTF2IRD2P1,0.028600238
ZNF626,0.02858994
WIZ,0.02858825
FEZ2,0.028587999
KRT28,0.02858497
TTTY7,0.028576827
UBE2Q2,0.028575722
PSMA4,0.028574057
C10orf68,0.028569056
INS,0.02856664
RBM24,0.028560458
GGTA1,0.028560163
C20orf196,0.028559262
BIRC8,0.028548587
CCDC86,0.028542992
ALAS2,0.028540192
MTUS1,0.028538885
DENR,0.028538771
CD99L2,0.028532045
LOC338799,0.028531034
SEMA6C,0.028528342
RAB8A,0.028522365
LOC728613,0.028519746
PAGE3,0.02851886
PSME1,0.028517447
BIRC3,0.028515847
HNRNPH3,0.028514296
FIZ1,0.028513648
LGR6,0.02850816
OR2T33,0.028500525
C1orf74,0.028498255
MLL3,0.02849464
LOC645676,0.028493293
BCL2L2,0.028484238
SNORA16A,0.028480625
FBXL8,0.028480606
SFTPD,0.028475173
SUMO1P3,0.028474322
CXorf57,0.028472563
WDR78,0.028469492
PAX9,0.028463136
MTDH,0.028462237
SNRPE,0.028460583
TEF,0.028459065
UCKL1AS,0.02845413
PI4K2B,0.028453887
TBC1D28,0.028444069
TSPYL4,0.028443642
CNTF,0.028435638
PRAMEF9,0.028435333
USH1G,0.028434614
C2orf66,0.028432215
C11orf63,0.028431805
ZNF189,0.028431755
C4orf3,0.028431483
SRPX2,0.028430384
LOC284900,0.028429601
HSPB1,0.028425219
PSG5,0.02842388
C9orf139,0.028409403
NAP1L4,0.028408194
CARD9,0.02840709
LRIT1,0.02840627
TUBGCP4,0.028403342
DOLPP1,0.0284014
PAN2,0.028397812
IL16,0.028395893
C1orf141,0.028394572
NDUFA10,0.028392712
TMEM14A,0.02839225
ZFP41,0.028391376
CBX1,0.02838624
REEP4,0.028383944
DACH1,0.028380698
IL20RB,0.028376164
GCLC,0.028375207
RACGAP1P,0.028371353
TMEM173,0.028370578
METT11D1,0.02836218
GPR113,0.02836172
GEFT,0.028360832
LYPD3,0.028357208
C14orf93,0.028351443
C2orf68,0.028350446
HCRTR2,0.02834801
NF2,0.028346406
HDAC10,0.028338127
SSX8,0.028335707
UGT1A8,0.02833487
RPL22,0.028327804
PICALM,0.02831312
BAI2,0.028312858
PIGM,0.02831121
BTD,0.02830634
ZRANB2,0.028302096
SLC2A4RG,0.028296607
LY6G6F,0.028294645
NME5,0.028294398
RFESD,0.028291363
OR5C1,0.028290685
ZNF709,0.028289212
RMRP,0.028283074
ATP6V0A4,0.028274894
KRTAP4-9,0.02827466
FXC1,0.028270233
C7orf51,0.02826926
LECT2,0.028261833
SERPINA10,0.028261345
TRPC7,0.028260598
IL13RA1,0.02825988
KCNE1,0.028258134
PIWIL2,0.028255144
PRAMEF22,0.028254785
GCK,0.02824638
JMJD6,0.028241087
ORC6L,0.028240627
CUTA,0.028240373
POLR2D,0.028236989
SLC22A14,0.028225265
GDF1,0.028224992
FAM123A,0.028223878
CABYR,0.028222507
ARNT2,0.028218573
RAX,0.028217498
P2RX2,0.028215697
WNT10B,0.028214164
MAT1A,0.028212477
PRDM1,0.028205179
LGALS3BP,0.028204964
ZSCAN20,0.028204361
AUTS2,0.028199937
LNX1,0.02819992
SH3YL1,0.028196067
CAGE1,0.028193397
TREML3,0.028192515
TLR3,0.02819185
NPLOC4,0.028191382
SNX15,0.028191026
SNRPD3,0.028187595
TMEM155,0.02818741
POU4F3,0.02818181
MGMT,0.028180806
QPCT,0.028177869
SEZ6,0.028171765
GNB1L,0.028170755
SLC6A7,0.028169697
ZNF250,0.028169166
ANKMY1,0.028169101
ZSWIM4,0.028168604
TMEM102,0.02816672
GPR123,0.028164675
NMUR2,0.028157363
KIF24,0.02815541
H3F3C,0.028154489
JMJD1C,0.028151995
OR11H4,0.028151993
ZNF778,0.028150994
ATMIN,0.02815052
MLLT1,0.02814067
EYA4,0.028140021
CLEC14A,0.02813841
FOXP4,0.02813494
PEX10,0.028132863
MMP13,0.028131338
UGP2,0.02812753
LACRT,0.028123118
FAM65A,0.028119449
GPR141,0.028115872
ELOVL2,0.028111743
GYLTL1B,0.028111331
MAGEH1,0.028110446
C20orf199,0.028107388
NDUFS6,0.028105631
PREPL,0.02810369
TNFRSF11B,0.028098255
FAM46B,0.028097857
EZH1,0.02809559
BMS1P5,0.028095549
WDR45L,0.028090209
CAPNS2,0.028087728
CTNNA1,0.02808651
NUDT13,0.028085869
KRTAP19-5,0.02808554
OR1K1,0.02808546
HMG20A,0.028080398
DLX3,0.028077805
GPR162,0.02807774
SDC4,0.028068062
GAGE2C,0.028061546
ANO9,0.028058974
KCND3,0.028058242
COX7A1,0.028051684
AKAP8,0.028047718
ANTXR1,0.028044924
PDP2,0.028041188
TK2,0.028039727
NHLRC2,0.028037967
ALDH3B2,0.028037656
LHX8,0.028031435
AMIGO1,0.028031396
CAMP,0.028024662
LOC338651,0.028020224
ACCN4,0.028019333
PTK2,0.028016858
GPSM2,0.028015863
ZIM2,0.028014302
SNORD116-2,0.028007988
AQP12A,0.028004147
NPR2,0.027997687
SAPS2,0.027991913
C6orf182,0.027990583
SNORA71C,0.027985835
LOC151174,0.027983028
TMEM130,0.027982906
CYP2C18,0.0279801
STK35,0.027969906
A4GALT,0.027968664
CYP2C8,0.027965043
NCAN,0.027964955
P2RY12,0.027962307
USP15,0.027959356
CRY2,0.027958393
ZNF321,0.027957352
SDHAP1,0.027955377
SGK3,0.027955249
SCYL2,0.027952738
USP10,0.027950982
ARHGAP20,0.02794948
NNAT,0.027941156
C6orf52,0.027940607
CHRNB2,0.027938219
RPS23,0.027932547
CCDC132,0.02793056
SNRPA1,0.027924975
TGFBR1,0.027924394
CXorf27,0.027914453
RXFP1,0.027914084
HTR3E,0.02791388
C7orf45,0.02791171
SLMAP,0.027911639
AP3M2,0.02791122
EIF4ENIF1,0.027910896
TMEM147,0.027910795
LOC100130015,0.027906671
BBS2,0.027902715
S100PBP,0.027902508
CSTF3,0.027902018
TCEAL4,0.027900627
ZNF397,0.027900131
MAGEC1,0.027895117
ADAM17,0.027893923
LOC100270804,0.027891539
C1orf104,0.027889943
FUZ,0.027874291
LOC144742,0.027872926
STAMBP,0.02787282
NDUFA8,0.027870908
HSD17B6,0.027869618
C3orf55,0.027867548
SAT1,0.027867017
HEMK1,0.027864397
KNCN,0.027863026
GPR83,0.027862271
STC1,0.02785839
PPP1R14C,0.027856492
HAP1,0.027856404
IL1RAPL2,0.02785524
DPRXP4,0.027853543
ABCD4,0.027852075
C20orf108,0.027847258
SNORA77,0.027846612
C17orf46,0.02784646
MC4R,0.02784328
RFWD2,0.027842892
ALG3,0.027842524
ZNF322B,0.027841885
NAALADL1,0.0278393
HIST1H3B,0.027838636
CSE1L,0.027837409
C9orf169,0.027835341
ALDH5A1,0.027834428
DYNC1LI2,0.027831852
MAS1,0.027816089
HYOU1,0.027811557
SLC6A10P,0.027811311
EPS8,0.027806427
CHST10,0.027799461
FAM195A,0.027790392
C3orf21,0.027788648
IPPK,0.027786236
SCRN2,0.027785245
KCNK4,0.027785012
SHOX2,0.027784746
RD3,0.027784197
C20orf56,0.027778158
GNA13,0.02777652
NASP,0.02777643
ACAA2,0.027774619
RSRC1,0.027772771
DUSP19,0.027761417
RPL23A,0.0277601
CTBP1,0.027754042
CDYL2,0.02775183
KLF6,0.027749008
SURF4,0.027747774
CCDC8,0.027745709
ASB1,0.02774363
EIF4B,0.027742624
GTF2H5,0.027742144
CELA1,0.027736558
PLAGL1,0.027724264
PTMA,0.027720755
FLJ23867,0.027719581
ZNF431,0.027715778
LSM1,0.027713895
TMEM45A,0.02771257
BCS1L,0.027710654
P2RX6,0.027705703
CBWD6,0.027703235
PEX26,0.027700372
ISL1,0.027686264
AANAT,0.027682869
ETS1,0.027679712
TMEM170A,0.027678464
CNKSR2,0.027677631
TUBGCP6,0.027676996
TERF2IP,0.027672868
HCG18,0.027672702
ECM2,0.027671076
SI,0.027665038
ENO1,0.027660841
C17orf76,0.027659805
OLFML2A,0.027658332
ANK3,0.027658092
OVGP1,0.027657846
KIAA1644,0.02765526
C4A,0.027651656
VSX2,0.02764768
OPN1SW,0.027646517
DGKG,0.027641894
MED13L,0.027623855
HSPBP1,0.027621714
MAOB,0.027620489
RP9,0.027619828
LCA5L,0.027616208
PSORS1C3,0.027615556
C6orf192,0.0276152
AGA,0.027609928
PCSK1,0.02760651
C3orf65,0.027603788
TIMP1,0.027601518
NCBP1,0.027600123
PDE12,0.027598646
ATHL1,0.027596578
CRTC2,0.027589725
GOLGA5,0.027588205
ZDHHC24,0.027585482
EPS15,0.027584026
TRIM48,0.027582118
DUSP10,0.027581953
TMEM183A,0.027578041
ISG20,0.0275737
LOC285401,0.027572563
MAP3K1,0.027572386
FAM127A,0.02756989
ECH1,0.027567197
SLC24A1,0.027558003
ZNF558,0.027557539
GTF2E2,0.027556062
HORMAD2,0.027551822
NBEAL2,0.027546246
CAPZA1,0.027543027
EIF2AK3,0.027535414
KCTD15,0.027533583
KIAA0564,0.027530551
UBE2E3,0.02752716
KLHL32,0.027526852
GPN3,0.027523134
KDM2A,0.027519708
P2RY2,0.027517352
OSMR,0.027517071
CST5,0.02751637
TNFRSF21,0.027516078
ADAMTS6,0.027506845
LTA4H,0.02749552
GCG,0.027488854
OSBPL5,0.02748734
NDUFA13,0.027483122
ZNF615,0.027482685
TP53I13,0.027481684
MAN2A1,0.027479151
NFAT5,0.027478287
PDHA2,0.02747186
UGT2B15,0.027471201
RAB3IP,0.027466357
GRIK5,0.027461438
KIF20A,0.027460545
SLC10A5,0.027455673
KLHL2,0.02745537
FIGF,0.027442086
ZNF271,0.027433252
PTCHD3,0.027425779
CNTD1,0.027421897
TP73,0.027415704
ATP1A2,0.027414013
C9orf116,0.027410418
PPP3R2,0.027409354
C3orf34,0.027405603
FIGLA,0.027405474
NMT1,0.027398696
TAOK3,0.02739484
C5orf33,0.0273938
FAM3D,0.027388724
UBC,0.02738825
C19orf59,0.027384209
MPHOSPH10,0.027382037
MPI,0.027380586
KCNK5,0.027378669
ETNK1,0.027376812
RALGAPA2,0.027370717
THAP4,0.027361901
ZCCHC4,0.027355215
CYB5D2,0.027354797
RASL11A,0.027351344
SIGLEC7,0.02734715
FAM101B,0.02734457
C11orf82,0.027343037
PAMR1,0.02734227
PDLIM4,0.02734227
SMCR5,0.02733482
HTR3A,0.027333457
DGAT1,0.027332801
FCGR1C,0.027330557
C4orf45,0.027330384
DPP3,0.02733001
FGF10,0.027327193
CCT8L2,0.027325176
RAB39B,0.027324913
ADIPOR2,0.027324444
DSPP,0.02732132
PRSS22,0.027319659
PRKG2,0.02731609
PVRL3,0.027310763
SNORD116-12,0.02730902
SNORA24,0.027304972
PPIF,0.027303876
PALM,0.02730313
ZNF708,0.027291484
IDUA,0.02729076
HLA-DOA,0.027290605
TFIP11,0.027286517
RAMP2,0.027284125
ZNF793,0.02728174
PGAM4,0.027267233
TMEM150A,0.027266147
STXBP2,0.027263414
TRIM35,0.027263133
STK3,0.027260704
GAD1,0.027253557
C2orf49,0.027250452
EXD1,0.027248478
C4orf42,0.027243426
ELL,0.027240233
TMEM49,0.02723269
HIST1H1A,0.027230583
CUL2,0.02723034
CPA5,0.027229114
NPY1R,0.027225371
TMEM59,0.027211018
MOSPD3,0.02721016
TGM5,0.027196124
KIAA1804,0.02719578
SHCBP1,0.027194878
UBXN7,0.027192218
LOC284441,0.027186498
NME7,0.02718286
BATF,0.027176155
FZD7,0.027173286
RASA4P,0.027173081
OR4Q3,0.027172465
TPRN,0.027169267
TMEM107,0.027165815
GJA1,0.027164793
PSME4,0.027164575
ABCB11,0.027161874
MEN1,0.027154068
NR4A1,0.027151229
DGKD,0.027139654
KCNA4,0.02713617
HSPG2,0.027133293
PIGZ,0.027130911
PGA5,0.027126977
ZNF575,0.02712591
LOC100134229,0.027124586
HCRTR1,0.027123788
SEC61B,0.027115745
CXCL17,0.027113354
DHRS7,0.027112788
CD22,0.027111914
DEPDC7,0.02710748
NCF1C,0.027105695
FAT3,0.027099166
SCML1,0.027097212
HDHD2,0.027089404
STX8,0.027089197
C2orf50,0.027089037
GYS1,0.027086718
ZNF410,0.027084254
MYPN,0.027083946
CCDC63,0.027081637
ITGA11,0.0270814
C5orf39,0.027081385
TMEM25,0.02708031
COL4A2,0.027077675
CEACAM3,0.027073463
COLEC10,0.027072577
KIAA1143,0.027066207
ZNF140,0.027065642
FLJ36000,0.027057666
CAPN13,0.027049327
C18orf10,0.027045466
TRIML2,0.02704509
RGPD6,0.027041702
APOA1,0.027027912
LMO3,0.02702608
SH3TC2,0.027025515
PRH1,0.027023636
ALPI,0.027022643
EFNA5,0.027021173
BOD1L,0.027019395
EPS15L1,0.027012913
PTPRM,0.027012274
MBL1P,0.027011782
ZNF474,0.027011668
ARF3,0.027008474
C9orf86,0.027004706
MRGPRX2,0.026996627
SH3BGRL,0.0269933
EMID2,0.026992235
APOBEC1,0.026990432
GMFG,0.026982192
NAT6,0.026978934
RPL22L1,0.026978511
SCGB1D1,0.026976818
IGSF9B,0.026972422
MTA1,0.026970409
UBAC2,0.026970014
CDKN2B,0.026962837
CDHR3,0.026961254
EDA,0.026948923
LRRN3,0.026948648
COQ10A,0.02694484
CASP4,0.026944807
ABCF2,0.026939254
HESRG,0.02693725
KIF19,0.026936522
VPS35,0.026935965
HUS1B,0.026935894
VIT,0.02693468
SNORA5B,0.026926544
ACOT13,0.026926234
TNS4,0.026925456
LRRTM4,0.02692537
MTCH1,0.026923774
HLA-DRB1,0.026923405
VMO1,0.026923401
SEPT7,0.026920883
MRPS18B,0.026919436
ASPDH,0.026913023
ABCG2,0.026911523
TTC23L,0.026908899
TLR8,0.02690469
WDR69,0.026904669
SIGLEC1,0.02690383
BCOR,0.026903715
CASP3,0.026903331
NDUFB4,0.026900496
PRRT4,0.026898686
AGBL2,0.026893778
PCNA,0.02689329
DIO2,0.026888402
CTHRC1,0.026886953
ZFP37,0.026886286
OR10J5,0.026885595
HAUS5,0.026884893
KDELR2,0.026884696
PNMAL2,0.026884118
SPINK13,0.026883755
LOC100188949,0.026881568
KRIT1,0.026881216
OR7A5,0.026880417
FLJ43950,0.026880257
FUT7,0.026879916
LOC145837,0.026873894
ANKRD1,0.026872894
PRPH,0.026868617
CHP2,0.026865881
SLC25A11,0.026865855
TTC15,0.026863301
TP53INP2,0.02686314
TRIM67,0.02686121
ANXA13,0.026849737
ITPR1,0.026848346
TICAM1,0.026845865
SH3RF1,0.026840458
UBE3B,0.026839538
FLJ42709,0.026835874
OR4D9,0.026834888
GOLGA6L5,0.02683062
PYGO1,0.026829155
PSMD3,0.02682773
CCT3,0.026821572
EIF4EBP1,0.026809726
C6orf201,0.026806174
KIAA1328,0.026805324
HDAC11,0.02680404
HSPA13,0.026803154
AIMP2,0.026798302
HOXB6,0.026794018
ESX1,0.026791107
EIF3B,0.026790153
STX3,0.02678879
KDM4B,0.026786411
CFDP1,0.026785603
FNBP1L,0.026784765
PIN1,0.026784724
GLCE,0.026784293
DENND2C,0.026782408
SYDE2,0.026779454
NCRNA00114,0.026775552
BEX5,0.026774812
NR0B1,0.026774373
DNAH17,0.02677211
FBXO47,0.026765179
C3orf30,0.026763244
CCDC101,0.026757527
IQCF3,0.026755638
HRK,0.026753638
MAB21L2,0.026752887
HPCAL4,0.026749384
FUT3,0.026743466
C21orf84,0.026741153
NT5C1A,0.026738686
MDS2,0.026737887
CXorf22,0.026736649
SHH,0.026735097
EID2B,0.026733106
NCRNA00157,0.026724486
HGS,0.02672388
REV1,0.0267163
SLC5A12,0.026716072
THAP10,0.026711766
LOC100129387,0.026706612
CDC42BPG,0.026706254
GPRC5C,0.026702605
RABEPK,0.026701346
PROP1,0.026701167
NPY5R,0.026701028
DRD5,0.026698789
DNAH3,0.026695075
NLGN3,0.026690334
CGRRF1,0.02668766
PRPF6,0.026684841
CD28,0.026684273
PHF17,0.026682792
PCSK4,0.026676344
ACOT4,0.026669094
COX5A,0.026667492
KRT12,0.026661802
KCNB1,0.026647061
HOXD10,0.02664607
IGF2AS,0.026643064
SNORD114-17,0.02663883
C17orf99,0.02663835
HM13,0.026637644
GPC1,0.026633795
KRT86,0.026632635
GTF2IRD2B,0.026632398
C22orf26,0.026629578
LRRC16B,0.026628762
IER5L,0.026627501
PHF7,0.02662288
FAM22A,0.02662062
ARMC5,0.026620436
LHFPL3,0.026616167
MAP4K3,0.026609987
USP51,0.026608251
PLA2G4D,0.026608119
SCLT1,0.026607145
TAS2R1,0.02659665
TGFBR3,0.026595552
ZNF287,0.026595324
NDUFS2,0.026594164
KLF10,0.026593208
UBA1,0.026591856
RAPH1,0.02658741
KLHL9,0.026586784
LOC286094,0.026579529
DNAJC22,0.026577003
TMEM108,0.026571719
TMCO2,0.0265717
C4orf39,0.026556076
LOC440356,0.026556054
IGF2,0.02655428
STK17A,0.026552109
PRDX1,0.02654783
CDH1,0.026546873
TMEM90B,0.026540963
SPCS1,0.026537675
FAM92B,0.026536949
R3HDML,0.026534595
ADM,0.026534254
EIF4A1,0.02653345
LARS2,0.02652838
C2orf70,0.02652823
C4orf47,0.02652596
C19orf62,0.02652488
ZNF503,0.026524264
RPL21,0.026523955
NPRL3,0.026522893
FAM40B,0.026516657
PCDH18,0.026516352
OR5B12,0.026513932
RPS16,0.026513133
PLEKHF2,0.026511943
CLNK,0.026508162
ANKRD20B,0.026507657
SND1,0.026504423
RNF183,0.02650274
RBM45,0.026497602
TIMM44,0.026494605
MED12L,0.026488315
SLC5A4,0.026486274
PDX1,0.026482925
TMEM50A,0.026481673
LOC285954,0.0264812
ZNF668,0.026478834
CDK10,0.026475098
SP5,0.02647463
MAF,0.026469342
CHODL,0.026463725
ACOT6,0.026460767
LZTS2,0.026456105
RBPJL,0.02645345
NMUR1,0.026451807
C4orf29,0.026450183
ZFAND5,0.026447626
FAM71C,0.026445355
CIC,0.02644469
TNFSF13,0.026442464
USP42,0.026440421
GHRHR,0.026439913
TUBGCP5,0.026439846
RDM1,0.026439808
SUMO2,0.02643869
C9orf131,0.026438346
PKMYT1,0.02643684
MFSD3,0.026434567
LOC100192378,0.026429828
KCNJ15,0.026417816
TMCO5A,0.026417214
PCDHAC2,0.026416345
CD163,0.02641459
MRPL46,0.0264111
TNFRSF10C,0.026410805
ABL2,0.026410762
ATP6V1H,0.026409095
SIM1,0.026408903
DDX42,0.02640762
FOXA1,0.02640481
AZI1,0.026403995
COL20A1,0.026401296
OR1E2,0.026398165
TCF20,0.02639682
SCAMP2,0.026389774
PLA2G1B,0.0263895
TM4SF4,0.02638827
PRKAR1A,0.026386308
GOLGA8E,0.026385007
RAVER1,0.026383413
POSTN,0.026379555
ACTR3B,0.026374951
BICD2,0.026370501
PTPRT,0.026370404
CALHM1,0.02636826
TDRD6,0.026362672
DCC,0.026360083
GUCY1A2,0.026355585
BCL2L14,0.026353875
GLRB,0.02635349
AIFM1,0.026351327
IL17F,0.026347684
IREB2,0.026346851
PPDPF,0.026344873
CALCB,0.026343381
LIFR,0.026341824
DRAM1,0.02633937
CNTNAP1,0.026339144
KLKP1,0.026338272
EPS8L2,0.026337339
FBXW8,0.026333842
NHSL1,0.026329927
RLN2,0.02632825
SPANXN3,0.026317704
TM4SF20,0.026317703
MALT1,0.0263174
OXER1,0.026316168
NOTCH1,0.026307907
TTC16,0.026304895
C1orf51,0.026304878
DHX38,0.02630412
COMMD6,0.026297309
RPL13A,0.026295569
SEC14L2,0.026291996
CCDC90B,0.026291192
CETP,0.02629076
FKSG73,0.026283262
NPIP,0.026279287
KHDC1L,0.026275657
CD2AP,0.026270779
MAP3K15,0.026268594
CCNT2,0.026268592
NCRNA00028,0.026267195
FAM170B,0.02625737
YPEL4,0.026256915
TIMM9,0.026256287
SLC5A3,0.026249263
ZMYND11,0.026242586
ANXA2P1,0.026242347
C3orf23,0.026240319
FBLL1,0.026239496
OR4D10,0.02623883
DNAJC15,0.02623794
TSHB,0.026236715
LRRFIP2,0.026233163
FGGY,0.026228456
CSAG3,0.02622734
TTLL13,0.026219232
MEST,0.02621662
AMBRA1,0.026216608
MBTD1,0.026213486
LOC400027,0.026202248
GSG1L,0.026198827
ZNF366,0.026191842
PRODH,0.026190331
DNAJC12,0.026188092
C11orf52,0.02618119
DTX1,0.026180888
SEBOX,0.026176248
ANXA5,0.026175471
SERAC1,0.026172236
TRIM50,0.026160838
DMBT1,0.026159264
MRPS14,0.026158202
C18orf34,0.026157046
STK16,0.02615473
SCUBE1,0.026150422
NECAB2,0.02614396
SLC24A4,0.026143255
SLC17A4,0.026143176
GRIK4,0.026142891
ABCA12,0.026142767
KRT2,0.02613896
BARHL2,0.026137156
LOC100272217,0.026134871
PCSK6,0.026134642
ZNF234,0.026131134
DYRK1A,0.026126746
LIMK1,0.026125794
XKR3,0.026125673
CORO6,0.026118515
LOC100271831,0.0261181
GJB4,0.026117107
TTC21B,0.026110899
TSPYL6,0.02610695
RBBP4,0.026106687
ABCE1,0.026106287
SEMA4G,0.026105378
AKR1C1,0.026101312
EIF3H,0.026098778
CDON,0.026098093
ZNF205,0.026094573
SLC12A3,0.02609397
PRDXDD1P,0.026088806
DUOX2,0.026086753
HEXDC,0.02608165
SDR39U1,0.026081568
MMP16,0.026076298
FAM43B,0.02607391
CLEC4M,0.026073173
DEFB118,0.026070345
CEP152,0.026066046
?,0.026063971
MBD1,0.026050428
TMEM136,0.026050018
FAS,0.02604792
MKS1,0.026047843
TMEM9,0.026044503
TMEM178,0.026039869
TPM2,0.026039248
CABLES1,0.026038108
NIN,0.026035357
TNFSF11,0.026033595
GTF2IRD1,0.026032744
MLH1,0.026031923
LRBA,0.02602961
PML,0.026029581
GRIP1,0.026029244
WRNIP1,0.02602771
FBXL12,0.026016004
TMEM88,0.026014544
ACSL1,0.026013756
RAD21,0.026012097
TUBA1A,0.02601128
PNMAL1,0.026007777
CLCNKB,0.026006093
HSPA4,0.026006063
SEC13,0.026004137
SLC4A8,0.026000826
MGC4473,0.026000502
CD3D,0.025990613
LYL1,0.025989402
FCGR2C,0.025985546
CHD8,0.02598254
RP2,0.02598142
GRIN2A,0.025978785
LOC440040,0.02597876
GSTT2,0.025977923
ATG10,0.025975706
FMO4,0.025972787
FLYWCH2,0.025970895
C8orf86,0.0259687
TAS1R3,0.025964756
KCTD8,0.025960093
SRD5A1,0.025956292
LRRC15,0.025954738
GGH,0.025947543
SNORD91B,0.025941623
ENKUR,0.025932897
HP1BP3,0.02593196
ACTN1,0.025929905
MPZL3,0.025928333
DTWD2,0.025926989
TAF5,0.025926312
CALR,0.025923042
JAZF1,0.0259223
FNTA,0.025920518
DSC3,0.02591135
DCLRE1C,0.025908278
PPP2R3A,0.02590798
RYBP,0.025906729
GPR61,0.02590654
TCTEX1D4,0.025902748
AOX1,0.025902512
DAG1,0.025900668
BBOX1,0.02589798
PITPNM3,0.025896898
HSFX2,0.025884219
SMC4,0.025882335
SCARNA27,0.025878206
SMG6,0.025875323
PER4,0.025874592
HPSE,0.025873717
NXN,0.025872832
MPV17,0.025870236
CCL15,0.0258687
C1orf87,0.025867566
COX11,0.025864352
CA3,0.025863366
BTBD1,0.025862828
TRIM22,0.025862144
CCDC66,0.025854927
ACTR6,0.02585411
TLL1,0.025852844
FLT4,0.025837775
AFP,0.025832959
DHX16,0.025832664
KCNK16,0.025832629
LOC100128288,0.02583061
CAPN6,0.02582987
FAM66C,0.025827302
COL13A1,0.025826436
BAG4,0.025826316
GAS5,0.025825886
HMGCS1,0.025823632
LOC285370,0.025823453
SH3D20,0.025822962
AKT1,0.025821382
PDPN,0.025821192
ACTL6A,0.025819063
FAM43A,0.025816735
ACADSB,0.025814764
KIAA1549,0.025814718
POLE2,0.025811838
MORN5,0.025810732
NRTN,0.025809186
FITM1,0.025808632
PCDHA13,0.025803365
C5orf25,0.025803275
ZNF267,0.025798125
PA2G4P4,0.025796436
STXBP3,0.025795817
ZNF579,0.02579527
KCNF1,0.025795076
ZNF479,0.02579114
SNORD61,0.025790598
TBC1D15,0.025788127
FCER1A,0.025783
OR9Q1,0.025782457
DEFA5,0.025781566
FLJ37201,0.02578094
C6orf170,0.02577864
