Feature,Importance
SOX10,0.022432528
NFIA,0.022430647
MUC17,0.022429798
SOAT2,0.02242752
TTC23L,0.022419417
CLCC1,0.022419076
FAAH2,0.022416322
RPUSD3,0.022415187
MAML2,0.022411335
C7orf57,0.022405908
REC8,0.022398628
MFI2,0.022398287
RBM12,0.022397941
PRKD3,0.022397634
RNFT1,0.022393389
CXCL6,0.022391994
FUNDC1,0.022389894
ANKRD32,0.022384023
MFSD1,0.022383064
MED19,0.022382518
FAM170B,0.022381406
SELS,0.022380853
D4S234E,0.022372525
HAS2AS,0.022368904
DCD,0.022367476
POLR3B,0.022360453
C11orf84,0.022360107
LOC152024,0.022353582
RAB22A,0.022351228
TOMM5,0.022348963
ANO10,0.02234589
EN2,0.022345757
TBC1D9B,0.022344027
OPN5,0.02234146
MT1X,0.022341069
LOC90246,0.022339547
FAM78B,0.022336751
WDR49,0.022334972
SLC6A7,0.02233333
ZNF675,0.022332199
APCS,0.022329291
GIF,0.022329183
HLA-DQB1,0.022328787
MCM10,0.02232468
SSX2IP,0.022324016
IGSF22,0.02232248
LOC645166,0.02231888
HS3ST6,0.02231442
HIST1H3C,0.022313343
TRAF4,0.022313196
LOC100128023,0.022310643
PLAU,0.022300627
DRAP1,0.022298303
CEACAM20,0.022297991
MSL1,0.022297477
NOLC1,0.022295937
TSFM,0.022295117
CYP2D6,0.022293882
MFAP2,0.02229086
SCN7A,0.022289094
NRAS,0.02228873
SEC14L3,0.022286866
LQK1,0.0222857
C15orf29,0.02227961
RUFY1,0.022277322
SEPX1,0.022275725
GREM2,0.02227566
CATSPER1,0.022270486
SLC25A17,0.02226327
LOC153684,0.022262849
NKAPL,0.022262823
MFN1,0.022261849
NCOA3,0.022260847
LRRIQ1,0.022254089
ETNK1,0.022253437
ZNF878,0.02225326
MMRN1,0.022250608
SULT1A3,0.022250485
WNK2,0.022249416
CAPN2,0.022247171
COPZ2,0.022239916
C11orf21,0.022237932
PCP4L1,0.022235071
TTC5,0.022234006
FETUB,0.022233557
ANKRA2,0.022230359
SNORD116-19,0.022229707
CROT,0.022229549
IFIT5,0.022225594
HSPB8,0.022224216
ATF4,0.022222603
C18orf25,0.022222392
EML6,0.0222214
TMEM184A,0.022211874
LAP3,0.022210054
STK17B,0.022208573
ZNF654,0.022204813
MPL,0.022203207
GLRB,0.022203168
C21orf29,0.02220093
SEC24D,0.022200108
FAM48A,0.022199461
ABCC11,0.022195907
PLCB2,0.02219283
PRG3,0.02219205
IL7R,0.022189166
RNF113A,0.022186015
SCGB1D4,0.022185728
SCN4A,0.022185108
HLA-DRB6,0.022183891
GPR137B,0.02217556
HEXB,0.022173077
CMTM5,0.022169124
TIPIN,0.022168683
PHPT1,0.02216648
LOC285501,0.022166338
AUTS2,0.022165416
C12orf71,0.022163196
KIF22,0.022158338
BCL7C,0.022156816
OR5B12,0.022156555
KCNAB1,0.022149505
BICD1,0.022147363
PRO0628,0.022146894
OR2AK2,0.022146761
NTF4,0.022145147
SLC6A15,0.022136718
WDR24,0.022131816
ARL8B,0.022129333
NR2C2,0.022126015
CLEC1A,0.022125766
CEACAM18,0.022125086
C14orf181,0.022124413
PSMA7,0.022124084
UST,0.022123275
RNF175,0.022122137
EHD4,0.022120027
XPA,0.02211854
GPT,0.022113234
SNORA36C,0.022111999
AKAP8,0.022110075
KLC2,0.022109287
CTF1,0.02210824
FLJ43860,0.022107635
HCFC2,0.022105964
PHACTR2,0.022103885
RPL5,0.022102354
CCL20,0.022100959
SEC16B,0.02210028
PRR14,0.022096839
HHAT,0.02209603
INCA1,0.022093844
TMEM116,0.022091568
TRIM6-TRIM34,0.022090362
RAPSN,0.022086501
MAD2L1,0.022085596
MED26,0.022084665
GNG13,0.022083594
PROCA1,0.022082409
BOLA1,0.022082029
COQ4,0.022079537
EIF3J,0.022079108
SRRD,0.022076605
TMEM120A,0.022075476
PAQR9,0.022074603
GALE,0.022070508
MBIP,0.022064863
BCCIP,0.022062194
PCDHGC4,0.022057671
C12orf42,0.022053506
SBK2,0.02204886
DCLRE1B,0.022048242
FGF20,0.02204393
DONSON,0.022043025
ST7OT2,0.022042649
VLDLR,0.022034861
SLC2A12,0.022034097
XPNPEP1,0.022033658
KRTCAP2,0.02203326
RPP30,0.02203297
FLG2,0.022031372
ENY2,0.022030646
BTBD16,0.022028556
PHLDB2,0.022027569
TREML4,0.02202458
RPL10A,0.022024447
TMEM208,0.022022447
PYHIN1,0.022019066
C12orf66,0.022019045
PDS5B,0.022016585
FBXO39,0.022012373
SNORA50,0.022010794
C21orf33,0.022009619
ZNF354B,0.022009386
CH25H,0.022009127
SERP1,0.022007471
SOCS6,0.022007126
LHFP,0.022005707
TMEM134,0.022002744
PTPRT,0.022001322
STX5,0.022001179
RNF5P1,0.02200108
SNAR-F,0.021999821
HRASLS,0.021999495
VWA5B1,0.021994673
DOK7,0.021991
CYLC1,0.0219889
KLF12,0.021988638
FAM19A1,0.021987503
C1orf150,0.02198705
MPST,0.021985084
VGLL2,0.021983664
RNF126P1,0.02198307
SH2D3C,0.02198067
OLAH,0.021978464
NPAS2,0.021976449
SLC6A6,0.02197126
CEP192,0.02196501
MFSD7,0.0219638
RNF6,0.021962697
PYCR1,0.02196133
SNX29,0.021958854
ATP8B5P,0.021957219
TDRD7,0.021955911
DUSP13,0.02195498
CCDC130,0.021954767
HAUS7,0.021951826
DDI1,0.02195152
CISH,0.021946035
ZNF530,0.021944134
USP31,0.021943571
SCNM1,0.021941816
RNF20,0.02193579
PGAM2,0.021934247
C8orf48,0.02193353
KLC4,0.0219323
ASCL1,0.021932077
MRPL4,0.021931121
HIST1H4K,0.02193009
AGER,0.021929132
SEMA4A,0.021929001
TMEM128,0.021926692
C9orf142,0.021924237
C19orf38,0.021922244
RNF151,0.021921841
CRTAC1,0.021921743
KIR3DX1,0.02192079
SNTB1,0.021918375
AFF2,0.021916727
MARK1,0.021916388
MTMR9,0.021915955
CDC42,0.02191463
SPAG16,0.021912763
DTL,0.021908604
ANKRD17,0.021903504
LGI4,0.02189396
MED8,0.021893442
CST5,0.02188825
SPRY4,0.021885449
SNORA14A,0.021885116
HSD11B1,0.021884982
ZNF212,0.021881593
HDX,0.021880949
ZNF137,0.021873305
CCDC112,0.021872059
VPS33B,0.021867502
OVCH1,0.021864824
ZNF25,0.021864511
ZFAND5,0.02186058
SEMA6A,0.02185935
SLC13A5,0.021855297
MACC1,0.021852842
CACNG2,0.021851229
COL4A2,0.021851081
HMX3,0.021846587
SAMD9,0.021842374
SLC22A18AS,0.021837784
LOC100190939,0.021833288
EIF4B,0.021831837
GPX8,0.021829909
ASS1,0.02182983
C21orf82,0.021827284
MAPKAPK3,0.021821456
C1orf56,0.021819642
NMUR2,0.021818573
C1orf122,0.021816077
SLC25A15,0.021812888
NCRNA00081,0.021811781
ANKRD37,0.021809252
TSPAN5,0.021807382
FLJ42709,0.021807214
TM4SF1,0.021804169
SLC25A46,0.021801032
GCLM,0.021797009
APRT,0.021796333
DCTN5,0.021790277
ESAM,0.021788072
FDXR,0.021786984
CEP78,0.021786574
SLC25A22,0.021783527
C21orf54,0.02178192
LRRC24,0.021779358
CKLF,0.02177737
PSMB6,0.021774733
C10orf26,0.021773841
CLDN1,0.021771226
KIF9,0.02176234
OR6C4,0.02176229
FSCN1,0.021759497
MYCN,0.02175865
DAXX,0.021757657
DYRK1A,0.021751711
C2orf58,0.021750618
C18orf62,0.02175028
SMYD3,0.021748994
COL4A3,0.021747544
KIAA2022,0.021745149
C22orf25,0.021744901
FCRL5,0.021744046
TCTEX1D4,0.021743909
LRRC6,0.021741174
HMGCS2,0.021737574
POM121L8P,0.021734959
FTMT,0.021734746
FAM35A,0.021734348
CCDC34,0.021733621
PJA2,0.021730518
STXBP2,0.02173046
FAM75A2,0.021730421
ACAP2,0.021728586
WIPI2,0.021726873
SNORA12,0.021726772
CHDH,0.02172388
NCOA4,0.021723602
P4HTM,0.021721678
ALKBH3,0.021719325
XPO6,0.021716401
SCUBE1,0.021708926
CHADL,0.02170109
SP110,0.021700932
LRG1,0.021700326
VMA21,0.021700151
ACTC1,0.021699583
DEDD2,0.021699142
TGIF1,0.021697214
EPS8,0.021696316
FAM74A3,0.021693481
GABRG3,0.021686332
TSNAXIP1,0.021686323
SPANXN3,0.021684742
ATP8A1,0.021678533
C17orf48,0.02167817
ZNF595,0.021677274
KDM5D,0.021669215
TBX4,0.02166837
SNAR-E,0.021668267
KPNA1,0.021666324
NFIC,0.02166327
RGS9,0.021660754
MYO15B,0.021660602
CYC1,0.021657191
STOM,0.021657068
TPH1,0.021652792
C9orf129,0.02164134
ADORA3,0.021640835
ATP9B,0.021640133
CARTPT,0.021638
NCBP2,0.021634297
CD19,0.02163258
ADAM15,0.021625506
ANGEL1,0.021624744
MGAT5,0.021619944
CCDC113,0.021619253
HIF1A,0.021618096
HSF2BP,0.021616846
LIPN,0.021615585
NAPSB,0.021604547
TAS1R2,0.021600865
PCNA,0.021600293
CDKN2C,0.021595608
HAUS3,0.0215922
VPREB3,0.021591585
C9orf89,0.021582037
FAM118B,0.021580828
MOBKL2A,0.021578532
EGLN1,0.02157706
OR1B1,0.021572348
FKTN,0.021569373
CA5A,0.021568272
LYST,0.021566948
TRIOBP,0.021566479
ZNF394,0.021565225
CRNN,0.021563813
PLEKHM1,0.021559693
GLOD5,0.021558153
ITIH1,0.021556793
FOLR3,0.021554895
SLC31A2,0.02155258
KCTD10,0.021549417
TMC2,0.021548519
THEM4,0.021542946
CXorf42,0.021542827
C1orf77,0.021536587
PROK1,0.021533608
NCRNA00112,0.021533469
ANKRD50,0.021528542
ARID3B,0.02152706
GJA3,0.021521334
TGFBI,0.02152009
ADARB1,0.021517934
TMEM139,0.021515854
ABLIM1,0.021515312
PCDP1,0.02151424
GAGE1,0.021514224
CSDA,0.021512916
ACTRT2,0.021504918
DLK1,0.02150265
NSUN4,0.021501802
SLC25A41,0.021501062
MALT1,0.021493351
CPA2,0.021492112
SRMS,0.021487508
JUN,0.021486955
KLC1,0.021486813
KRTAP5-4,0.021485614
HIST1H2BN,0.02148498
EXOC3,0.021480989
LOC100302401,0.021478223
C10orf32,0.02147782
EMB,0.021476828
GPR77,0.021475486
RB1CC1,0.02147126
KRT75,0.021470001
PLOD3,0.02146614
C9orf117,0.02145983
KIF13B,0.021457713
PPAPDC3,0.021457186
FAM122A,0.021456521
MYBPH,0.02145495
ACTL6A,0.021453964
GSTK1,0.021452863
PVRIG,0.021451069
SEL1L3,0.02144812
OR1A1,0.02144651
CD7,0.021445611
PHKG2,0.021444544
CCDC68,0.021443475
ZNF396,0.021441396
ZNF573,0.021440811
STUB1,0.02143616
C7orf25,0.021434695
IDH3A,0.02142505
GPATCH1,0.021424413
OR10AG1,0.021423394
FBXW8,0.021419719
SIGLEC8,0.021416489
SCARNA18,0.021415878
ZNF853,0.021415781
KIAA0355,0.021413486
TRA2B,0.021412844
TGM6,0.021410711
HOXC12,0.021404132
TDG,0.021400614
RASSF2,0.021395871
LOC100130386,0.021394929
HIST1H2BB,0.021390775
C15orf23,0.021390146
FILIP1L,0.021386322
KLRD1,0.021382159
RBM22,0.021381488
DAZ4,0.021381129
PFKFB4,0.02138088
IFNB1,0.021379665
RNASEH2B,0.02137274
ZAR1,0.021369405
LOC388428,0.02136921
SNORD116-3,0.021366715
CYP2W1,0.021362983
MAL2,0.021360056
ZNF737,0.021357588
PKN1,0.021357235
KCNK1,0.02135559
SCGB2A2,0.021352688
RPUSD1,0.021351393
YDJC,0.021347484
DEFA4,0.021344304
LY6G6E,0.02134395
SNORD71,0.021338576
CXCR4,0.021336798
TCF7,0.02133127
NRM,0.021328129
SDHAF2,0.021324912
DHRS2,0.021323822
OR6C2,0.021315927
GABPA,0.021315467
KIAA0895,0.021315018
ZFPM2,0.021309052
RPS24,0.021308076
HMMR,0.02130723
PPM1B,0.02130603
C5orf39,0.021305945
PFDN4,0.021303719
SGCG,0.021303121
OR5D16,0.021298418
FAM19A2,0.0212982
TMEM105,0.02129377
C13orf16,0.02129208
DSCR4,0.021291865
VAMP5,0.021289801
RPL23AP82,0.021287832
PIM1,0.02128463
IQCK,0.021283088
SPANXN4,0.021279093
PUS3,0.02127812
PCDHB14,0.02127621
LYPD6,0.021275856
BNC1,0.02127553
HAP1,0.021274537
SPN,0.02127258
TCEA1,0.021269744
?,0.021265563
PARP12,0.021265171
C14orf33,0.021265171
FRS3,0.021259777
OR10H5,0.02125852
L3MBTL,0.021256668
KCNJ8,0.021252677
SH3GL1,0.021250477
ARRDC4,0.02124825
ZDHHC8,0.02124097
CLU,0.0212405
UNC119,0.021238914
TRAT1,0.021232717
SAP18,0.021232031
ACY3,0.021229533
COPS8,0.021228729
CES8,0.02121635
MAPT,0.021213714
DAPK2,0.021212045
VCAM1,0.021206867
C3orf65,0.021205565
FAM190B,0.021204546
IFRD2,0.021204185
ADAD1,0.02120153
PPIL5,0.021199485
WDR82,0.021195916
LOC729668,0.021193858
KIR3DL1,0.021191897
SETD1B,0.0211913
AG2,0.021190733
HPN,0.021189705
ACBD5,0.021189256
CGB7,0.021184776
PCDH17,0.02118153
OR10R2,0.021178268
CDK2AP2,0.021175465
CRKL,0.021173608
SHPK,0.021173207
ZNF830,0.021172045
TAX1BP3,0.02117149
TMEM86A,0.021170488
SNORD43,0.021169815
KLRC3,0.021169469
EEPD1,0.021166645
ADRBK2,0.021161394
HSPD1,0.021159321
KRT7,0.021157816
SUPT7L,0.021154646
IL9R,0.02115156
RAG2,0.021151464
DDX26B,0.021148158
LOC100129550,0.0211474
RIMS1,0.021138832
XRN2,0.021135565
HYMAI,0.021133069
CC2D2A,0.021130513
C7,0.021128278
NHSL2,0.02112727
C17orf62,0.021126064
FCRL3,0.021125646
DKFZp779M0652,0.021123294
SPTB,0.02112223
ADAT1,0.021121908
SON,0.021116342
LGALS7B,0.021115689
DBP,0.021114567
TOP2A,0.02111399
GPR133,0.02111251
FAM166B,0.021104623
SNHG6,0.02109867
KRTAP26-1,0.021096855
FLJ45445,0.02109596
KLKP1,0.021093456
CHMP1B,0.02109131
OSBPL9,0.021091264
TMPRSS9,0.021084117
OR5AS1,0.021083267
ITFG1,0.021080708
DISP2,0.021075694
DAZL,0.021071775
ANKRD13B,0.021071196
UVRAG,0.021070125
METTL14,0.02106523
CDK14,0.021063399
CCPG1,0.021062883
TTC4,0.021062823
PDLIM2,0.021061681
HLF,0.02105657
TCEB3C,0.021053761
TRAF3,0.021053756
C6orf167,0.021052029
RBM8A,0.021051282
SPATA3,0.021049032
LGI1,0.021048909
HIST1H2AL,0.021044405
RPS6KB1,0.021042183
KLB,0.02104154
TBCK,0.021038746
BCL2L15,0.021038668
TPST2,0.021037577
C9orf23,0.021036392
SLC8A2,0.021033887
SNORD114-29,0.021031173
HIST1H4I,0.021027552
DPYSL5,0.021027317
SLC48A1,0.021024534
APOL6,0.021023545
P2RY14,0.02102271
ING2,0.021021444
KRT24,0.021019986
RNF130,0.021015165
NCRNA00087,0.021015067
C16orf73,0.021013789
THG1L,0.021012323
ANKZF1,0.021010367
RBMY2EP,0.021009672
ACP2,0.021008847
LIFR,0.021006385
LOC729156,0.021002525
GPHN,0.02100188
KLF10,0.021001643
SERINC5,0.021001391
LY6G5C,0.020997897
PCDHA3,0.0209974
GRIN2A,0.020995047
DUSP10,0.02099454
FNTA,0.020986851
SYT16,0.020983407
KLKB1,0.020971091
INPP5D,0.020970825
OR4A47,0.020969262
REPIN1,0.020968173
CCDC73,0.020961812
ENDOU,0.020961696
CHAC1,0.020959195
ALS2CR4,0.020958036
CKS2,0.020955414
ZFP36,0.020953776
GNG3,0.02095266
NPEPPS,0.020949852
SEH1L,0.020949323
CCR7,0.020949036
EMCN,0.020948492
DLEU1,0.020947993
AARS,0.020947538
PGCP,0.020947535
MTMR7,0.020946132
LOC646627,0.020945929
LOC282997,0.020945838
RPL22,0.020942088
NEK5,0.020941548
ANXA2,0.020934872
C9orf72,0.020931745
LOC100129716,0.02092654
NEDD8,0.0209216
ZFAND2A,0.020921482
RPRD1A,0.020919772
SLC6A1,0.020919364
FLJ25328,0.020913951
NOL6,0.020908175
FLRT2,0.020905115
SPRR2F,0.020903302
ZDHHC16,0.020902973
ADAMTS16,0.020902913
WSB2,0.02090273
TYMP,0.02090208
RPL23AP7,0.020896655
PCDHA4,0.020896174
GABRB1,0.02089396
TUBBP5,0.02088744
MCART6,0.020882815
CDKL4,0.020881202
ABHD11,0.02087783
SIGLEC10,0.02087518
HECTD2,0.020873228
FAM71A,0.02087317
OR1S1,0.020871993
KIAA1274,0.02087017
ST3GAL4,0.020868212
SENP8,0.02086753
COASY,0.020866053
MARVELD1,0.020865692
PSMC1,0.020865152
STK35,0.020864973
SFRS12,0.020862862
C22orf24,0.020846864
LOC253724,0.02084676
RCN3,0.020845715
F11R,0.020845402
C21orf34,0.020844797
ABCC2,0.020844052
LONP2,0.020843482
SNORA47,0.020840783
SURF1,0.020838909
SAMD8,0.020838652
CCNJL,0.02082754
GLI4,0.020824626
COQ10A,0.020824116
TRPM1,0.020823132
PER2,0.020819731
ETNK2,0.020818051
SULF1,0.020817017
TP53BP2,0.020816494
LRRN4CL,0.02081603
ZFP161,0.020815592
SEC11C,0.0208123
PES1,0.020810204
ZNF257,0.020803953
CCNE2,0.020801544
HOXC8,0.020795582
DVL2,0.02079258
PPP2R3B,0.020790936
TMEM54,0.020790068
ADRA1B,0.020787723
GRHL1,0.02078371
LOC340094,0.02078264
LOC727896,0.020781597
SFRS15,0.020781552
ZMYM3,0.020779105
LANCL3,0.020777902
CXCL2,0.020776935
TSPAN4,0.020775944
BEST4,0.020774515
NDUFB5,0.020771977
HEXIM2,0.02077119
ZNF793,0.020770976
FBXL16,0.020770876
FAM71E2,0.020770466
FLJ10213,0.020768806
DFNB59,0.020766675
FAM120B,0.020766314
NLGN2,0.020764597
PRMT6,0.020762844
HSP90AA1,0.020762518
ISLR,0.020762382
SELO,0.020761838
KCNC2,0.020761382
OR51A2,0.02076016
DLG1,0.020759659
PVT1,0.02075891
POU4F1,0.020758884
NDST3,0.020758273
SLC5A3,0.020755675
DBX1,0.020755062
LY6E,0.020749789
RECQL4,0.020749543
ZNF815,0.020749321
STX19,0.020745525
OR2A14,0.020745503
SDHAP2,0.020744003
DMRTB1,0.020742403
EIF2C1,0.020741763
OR10J1,0.02073805
HAPLN2,0.020737
COL6A6,0.02073682
FLJ35776,0.020736273
AP4B1,0.020736244
LOC100128191,0.020729965
VPS33A,0.020727353
TUFT1,0.020719785
TMEM136,0.020719353
PLEKHA2,0.020717228
MT1B,0.020708473
MERTK,0.020705469
C17orf75,0.020704605
SALL3,0.020700464
HTA,0.020698087
DCUN1D2,0.02069747
EFNB1,0.020690572
EIF4H,0.020690225
PCDHAC2,0.020688312
FUT7,0.020688243
ADAMTS1,0.020688213
AGTRAP,0.020687502
SETX,0.02067906
ZMYND15,0.020677695
SCFD1,0.020676997
MORN1,0.020676883
TMED7-TICAM2,0.020676754
CLDN6,0.020674204
PANK4,0.02066871
SLC25A3,0.020666154
SDS,0.020665886
DLEU2L,0.02066153
RPRD1B,0.020660896
ZNF716,0.020659696
TRPV4,0.020656317
LANCL1,0.02065579
PLAG1,0.020653825
RGS10,0.020652674
ZNF528,0.020651001
SEMA6D,0.02065018
PLAGL2,0.020649863
MUSTN1,0.020645142
RAB12,0.020642633
C10orf47,0.020639371
KRT6C,0.020638468
GNRHR2,0.020635318
NRBP2,0.020635072
TMEM205,0.020632457
PCLO,0.020631928
OR5H1,0.0206305
ZNF431,0.02062344
CLK2,0.020623092
FCHSD2,0.02062177
IGHMBP2,0.02062037
GPR146,0.020613099
PMM2,0.020613002
ABCG1,0.020608528
ANXA8L2,0.020603288
LRTM2,0.02060254
ALDH1L2,0.020602297
MGC23270,0.02060051
PDK2,0.020597726
TAAR1,0.020594267
OR5AK2,0.020571677
TSPY4,0.02057163
ZNF205,0.020568134
NR1D2,0.020566849
NKPD1,0.020566162
SHOC2,0.020566152
GNASAS,0.020566013
FAM18B2,0.020563222
H2AFY,0.020560246
C16orf92,0.02056002
B3GNT4,0.020556297
HSPA6,0.020556238
CPEB1,0.02054938
SNORD116-16,0.020538501
LCMT1,0.020538079
GRIA1,0.020532567
NCOA7,0.020525094
SFRS3,0.020523109
NPY6R,0.020520732
WDYHV1,0.020519339
GGCT,0.020513423
KCNE4,0.02051291
TMEM18,0.020510469
MRPS15,0.020506695
GP2,0.02050496
?,0.02050336
ENAH,0.02049979
GEMIN4,0.02049942
EPB41L4A,0.020498008
TOR2A,0.020497993
C12orf56,0.020497743
PRG4,0.0204943
IL1RAPL1,0.020492982
IQCG,0.020490168
BTF3,0.020490106
REEP1,0.020484958
CLECL1,0.02048488
LY6K,0.020482525
KIAA1147,0.020475993
INHBC,0.020474823
SNORD114-22,0.020471843
LOC286467,0.020471152
C10orf78,0.02046959
TIGD7,0.020467771
RNF43,0.020467704
PFDN5,0.020466952
ARL16,0.02046518
GPR155,0.02046482
PLA2G16,0.020461537
CLEC4C,0.020459361
ZBTB34,0.020456547
IL6,0.020455543
NCRNA00182,0.020453356
TREH,0.020451156
REEP6,0.020450702
PHF19,0.02045068
DIRAS1,0.020444429
LOC678655,0.020441271
LOC441666,0.020440638
MIR17HG,0.020440072
KDM4C,0.020437688
NCOA5,0.02043472
LOC399959,0.020433245
KRTAP5-9,0.020432508
GALNT5,0.02043052
MYBPC3,0.02042978
TFAP2C,0.020429656
ITGB1BP2,0.020428583
FAM99B,0.020428203
KCNA6,0.020425834
GAGE12F,0.020425605
NUP88,0.020423373
PRNT,0.020422075
RAB3IP,0.020421376
SLC4A1AP,0.02041984
OR5B21,0.020414319
DENND4C,0.020414148
IL1F10,0.020413974
RFWD2,0.020408086
NELF,0.020407278
BMP8B,0.020405732
TMEM220,0.020403536
RABGAP1L,0.020402871
SPRYD4,0.020402098
NECAP2,0.020400705
RAB6B,0.020399785
TMEM138,0.02039511
ASAH2B,0.02039078
SDHAP3,0.020390186
EVX2,0.020389374
PLVAP,0.020387221
PTCH1,0.020385064
GBP3,0.020385059
TPRG1,0.020384084
VCY,0.020381827
PRAF2,0.020381743
CXXC1,0.020380575
PPM1H,0.020371787
TSPAN17,0.020371241
GINS1,0.02036958
ALOX15,0.020366337
HNRNPF,0.020364795
SIK1,0.020364406
MAP1D,0.020362731
LDOC1L,0.02036214
GPR55,0.020359267
SCN1B,0.020354446
GRB10,0.020354215
CPT2,0.020350335
NFAM1,0.02034726
AK5,0.020345306
SNORD114-20,0.02033979
MLH1,0.020337593
SAE1,0.020336105
PSKH2,0.020335743
FAM22F,0.02033184
LCE1A,0.020325314
LUZP6,0.020323504
TMSB4Y,0.02032173
MYH14,0.020315697
C6orf15,0.020313853
PCDHB11,0.020310048
DAAM1,0.02030983
SNORD98,0.020308927
ZNF536,0.020304572
CEP63,0.020301422
OVOL1,0.02030124
EED,0.020294785
TUBA1A,0.020292554
FTSJ1,0.020289382
SH3GL3,0.020286757
CEBPD,0.020285616
KIAA1462,0.020285554
SNORD116-24,0.020284466
GPR21,0.020279154
NF1,0.020278288
SNORA5B,0.020277847
C11orf46,0.02026755
PARP3,0.020259876
DOCK8,0.020259062
ADAMTS10,0.020258008
LOC441204,0.020257553
LOC389493,0.020255916
KIAA0319,0.020255562
SREBF1,0.020254698
FAM60A,0.02025468
PAQR6,0.020250278
C12orf45,0.020250032
TFF2,0.020249614
DECR2,0.020249456
FBLN2,0.020249158
CCL22,0.020247415
GPN1,0.020246128
LOC284798,0.020245977
ANKRD26,0.020245941
HERC2P2,0.020245831
LOC441455,0.020238651
TMEM212,0.02023756
S100A2,0.020237444
GAL3ST1,0.020236949
TNNT2,0.020236533
PCCB,0.020234125
TRIM53,0.02023209
RAB14,0.02022813
ZNF35,0.02022507
FAM162B,0.020221323
OR52N5,0.020216228
CFP,0.020216053
CAPN14,0.020215677
BIVM,0.020213254
OS9,0.020210102
RBM27,0.02020785
PBX2,0.020203259
SYT4,0.02020189
CLEC11A,0.020200547
RABAC1,0.020198977
IARS,0.020193374
CASC5,0.020190189
SLC5A5,0.020189403
OR4K15,0.020188058
LACRT,0.020186799
OR5D13,0.020185944
LOC100132354,0.02018169
PHF3,0.02017943
WBSCR26,0.020176888
FOXB1,0.02017137
CPLX4,0.020163817
CDCA4,0.020162584
TTTY6,0.020161543
SLC1A3,0.020161515
PDE2A,0.02016009
CRABP2,0.020157559
ME3,0.02015715
psiTPTE22,0.020156793
RAB3B,0.02015619
MAGED1,0.02015309
TAZ,0.020152498
GABRG1,0.020152232
GPD1,0.020150058
SSTR4,0.020148965
RAG1,0.020146163
EPHA6,0.020145789
C17orf50,0.020145223
DNAH10,0.020140875
FAM115C,0.020137716
SCN4B,0.020136734
TPTE2P1,0.020136045
CD177,0.020131962
ZNF705D,0.020131525
RBM46,0.020129103
DRD1,0.0201279
PXMP4,0.020123966
F11,0.020121474
R3HCC1,0.020121315
CHD3,0.020120222
TM4SF5,0.02011352
PRRT1,0.020113088
EPHA2,0.020110859
LOC284749,0.020109788
H1FX,0.020106077
SMCP,0.020102296
PDK1,0.020100547
C1orf70,0.02009862
LYAR,0.02009429
LAMA3,0.02009378
MAPRE2,0.02009072
CSAG3,0.020088658
NLRP14,0.020084422
PRSS45,0.02008399
PUS7,0.020082824
CYP26B1,0.020081373
SLC22A3,0.020079752
MKKS,0.020079266
TSHZ2,0.020070227
C10orf53,0.020069119
CFDP1,0.020068495
GSTM4,0.020063614
SLC35C2,0.02006091
NOVA1,0.0200601
SERPINH1,0.020053884
FRMD4B,0.020051606
YAF2,0.020050129
SLC25A12,0.020044545
VRK2,0.020042848
DMWD,0.020042052
RUFY4,0.020041028
CASZ1,0.020036831
PALM2,0.0200307
SART3,0.020027556
CYP46A1,0.020021556
FLJ44054,0.020019244
THAP1,0.020016914
TOB1,0.020005777
LOR,0.02000336
HTN1,0.02000146
SUN2,0.020000184
RPH3AL,0.019996008
CARD10,0.019995518
CNKSR2,0.019993694
GOLGA4,0.01999141
CAMLG,0.01999122
ZNF548,0.019988712
POTEH,0.019987995
PCMTD1,0.019984193
CLK1,0.019979313
H1FNT,0.019976322
CXorf27,0.019969365
TRABD,0.019965872
ZNF747,0.019964984
ROS1,0.019962622
AHSG,0.019960787
ANG,0.019955015
UNC5B,0.019954944
AOC3,0.019951968
ZNF440,0.01995185
NCDN,0.019949801
RPLP0,0.019947631
CLEC2L,0.019944584
HDAC5,0.01994318
IGFALS,0.01994014
DPEP3,0.019938724
DHX35,0.019934274
SNX9,0.019933434
ANKRD56,0.019933386
GALNTL5,0.019929538
ANGPT4,0.019925443
CAMSAP1,0.019924998
CHRNB4,0.019922838
LILRA4,0.019922227
PSKH1,0.019919898
FASLG,0.019919282
AR,0.019916967
NUDT10,0.019915452
TRAF3IP3,0.01991207
MAN2B2,0.019910784
PFKFB3,0.01990982
MAMDC4,0.019906377
CP110,0.01990025
CNKSR1,0.01989775
ZNF322A,0.019897481
LOC728819,0.01989712
CR1,0.019894034
C8orf22,0.019889018
ZBTB2,0.019886713
C10orf129,0.019884815
C8B,0.019883705
PRKAR1A,0.019878201
WHSC1,0.019870955
BFSP2,0.019870512
POLN,0.019868882
LOC100133161,0.019868184
MIIP,0.019867552
PCDHGB5,0.019866185
MYST2,0.019865949
FAM59A,0.01986533
TMSB15B,0.019863956
FABP2,0.019857004
RGS8,0.019855522
GAPT,0.01985243
C22orf34,0.019852301
MLF1IP,0.0198509
KCNMB3,0.019849138
EIF2S2,0.019846806
TFPI2,0.019844137
SNORD80,0.019844135
SPINK7,0.019843707
C10orf119,0.019841531
LOC100128977,0.019838685
BAP1,0.019835472
NAT8,0.019834632
RHOJ,0.01983291
SPAG1,0.019827195
LZTFL1,0.019821541
LIPK,0.01981917
