Feature,Importance
WBP1,0.020707155
VWA5B1,0.020701203
TXNDC8,0.02069723
SDCCAG1,0.020696169
TNFSF13,0.020693436
PCDHGA11,0.020692738
NRG2,0.020686595
TMEM208,0.020686159
ZNF595,0.020683292
AVIL,0.020681253
ATOX1,0.020679256
FLJ42875,0.02067785
ENTPD5,0.020677326
TEKT1,0.020675104
PTK2,0.02067384
RARRES2,0.020673689
KCNIP1,0.020672219
AIPL1,0.020671356
MRPL14,0.020666508
RLN3,0.02066615
C6orf26,0.020658515
CYP2A6,0.020657886
FLJ33360,0.020657623
PNPLA2,0.020656452
OR9Q2,0.020656051
FUT4,0.020649178
SEMA3A,0.020648476
CLEC4G,0.020647595
PSD,0.02064674
OR6C6,0.020645509
NIN,0.020645367
SIRT7,0.020641744
WWC1,0.020640846
ECHDC1,0.020640729
FNBP1,0.020639773
ZDHHC9,0.02063976
MARVELD3,0.020636465
C19orf50,0.020629551
MBD3L5,0.020628415
CCDC72,0.020625224
DHX57,0.020623378
KIF5C,0.020620365
RNF17,0.02060702
SMC2,0.020606488
MS4A1,0.020604154
TF,0.020598842
ESRRG,0.020598382
TPRG1L,0.020598223
SPTAN1,0.02059785
MAP3K8,0.020595552
EFNA5,0.020590892
CA11,0.020589648
TAF4B,0.02058942
ZNF311,0.020588975
TMEM134,0.020586621
CLEC18C,0.02058119
BMPER,0.020578919
RGPD4,0.020576809
HAUS1,0.020575102
NCAPH2,0.020571075
MYL6,0.020567719
OGT,0.020567227
EPHX3,0.020566402
PAK3,0.020566227
ERGIC3,0.020565115
SLC25A24,0.020564597
CHST1,0.020561812
TCEB3B,0.0205618
NLGN3,0.020559251
FBXL16,0.020558666
ACADVL,0.020558324
VCX3A,0.020552201
CHST5,0.020544851
HMBOX1,0.020543456
AFARP1,0.020539239
ZNF767,0.020531118
BDP1,0.020530457
PRKAG3,0.020529017
CYB5D2,0.020529002
PCDHB7,0.020527503
FBXO3,0.020523788
LOC116437,0.020517401
SNX9,0.020517012
ENY2,0.020515146
ELAVL2,0.020506427
IL4R,0.02050614
DLX1,0.0205047
SRP54,0.02050433
C1orf70,0.020504147
SMARCC1,0.020499779
AQP4,0.020495843
ORMDL2,0.020492278
ACSBG1,0.02049135
TRIM78P,0.020490665
PRDM16,0.020488854
TBC1D7,0.02048635
DDX47,0.020485375
RECQL,0.020484732
CH25H,0.02048133
ZFYVE19,0.020480283
AIFM2,0.020478444
LETM2,0.020471852
TLCD1,0.02046643
GTF2A1,0.020465681
GRM8,0.020463916
ALOX15,0.020463172
PCDHB9,0.020462126
NOXO1,0.02046153
CHST2,0.020460673
CLEC17A,0.02045682
ITGAE,0.02044854
ZDHHC21,0.02044758
PPARG,0.020441536
CD300LG,0.02043629
C17orf95,0.02043482
FAM7A2,0.020434324
SPATS2L,0.020433513
SPEN,0.020432422
INTS7,0.020425988
NHLH2,0.020423802
EML2,0.020421838
NXT1,0.02041583
SNORD12B,0.02041512
HCG9,0.020413151
CTNNAL1,0.020412644
RAB3IP,0.0204125
GTF2IRD2B,0.020409927
FAM136B,0.020409852
CETN3,0.020405661
NCRNA00119,0.020404985
TFIP11,0.020403042
KLHL20,0.020399312
TP53TG5,0.02039701
COL22A1,0.02039586
PRRT4,0.020395566
KRTAP5-1,0.020395374
C1orf157,0.020390294
EWSR1,0.020388199
FAM48B2,0.020386362
RNF122,0.020385746
FLYWCH2,0.020384226
GCN1L1,0.020381574
RNY4,0.020380417
CCL3L3,0.020378355
VDR,0.020378072
LOC100189589,0.020377344
OR51A4,0.020372007
HSPBP1,0.020365614
SLC25A30,0.020364147
TMEM186,0.020361891
HAUS4,0.020361323
TMEM225,0.020359509
KRI1,0.020355076
LOC90586,0.020353993
HSCB,0.020353973
CHI3L1,0.02035229
CYC1,0.020351116
GUF1,0.020350976
IQCF1,0.020350935
MSH5,0.02034891
LOC729799,0.020346578
EIF3B,0.02034507
CCDC75,0.020340675
XG,0.020340195
ABCA5,0.020338198
SP3,0.020333853
KIAA1383,0.020332117
LSR,0.020332081
TP53I13,0.02032904
MAST1,0.020328721
TIGD2,0.02032728
FABP2,0.020325879
CCDC78,0.020325739
CD300LD,0.02032479
BTG4,0.020323342
ST3GAL4,0.020317739
YTHDC1,0.020312209
FAM199X,0.020312201
UGT1A9,0.02031126
FOXI3,0.020310272
HAUS8,0.020309072
TMPRSS3,0.020306837
TNFRSF14,0.02030629
FAM119B,0.020303844
ZDHHC17,0.020303696
C5orf25,0.020303175
ANGPTL3,0.020301756
SLC2A14,0.020301225
CCDC45,0.02029936
NTNG1,0.020299053
TMEM200C,0.020298602
SRD5A2,0.02029644
CLP1,0.020296104
GIMAP4,0.020293007
DNM1P35,0.020290557
CCKBR,0.020289212
KRT26,0.020288253
LDOC1L,0.020283623
XYLT2,0.0202832
DFNB59,0.02027913
LMOD2,0.020276858
RFX2,0.020274801
C9orf84,0.020272499
ZNF700,0.02026941
FOXO3,0.020268902
RPL35,0.020268586
EIF3D,0.020268217
TMEM161A,0.020267056
AKAP14,0.020263063
GPR89B,0.02026225
PILRB,0.020260433
ATP1A1,0.020259311
C15orf38,0.02025691
GOLGA6C,0.020252021
GTF3A,0.020250604
TTYH1,0.02024919
DPCR1,0.020248493
PRRG2,0.020245047
CSTF3,0.020244924
LHX1,0.020242605
BBS7,0.020241542
GPC1,0.020240542
KIAA1683,0.020239834
RFNG,0.020238247
GUCY2C,0.020237533
C10orf90,0.020235032
PCDH7,0.020231457
SLC5A9,0.020230345
SNORD116-8,0.020229783
OR4F6,0.020228608
CXorf27,0.02022516
AKR1CL1,0.020223256
TAS2R39,0.020223038
C13orf23,0.0202211
OCA2,0.02022017
ZNF124,0.020218568
CAPN1,0.02021803
RPP21,0.020217035
OR51F2,0.020216119
ATP1B2,0.020211704
USP20,0.02021017
SUDS3,0.020208351
KIAA1468,0.020207223
SMC3,0.020200718
DVL2,0.020200139
OR4D10,0.020196773
HNRPLL,0.020194892
OR1G1,0.020192705
ITGB3,0.020190962
EN1,0.020190937
LOC401010,0.020189803
ZNF223,0.020188503
XAGE5,0.020176625
DCC,0.020173976
PCSK2,0.020172173
LRRC37A3,0.020171665
P4HB,0.02017011
CSNK1A1L,0.02016983
SPTLC1,0.020167906
CASS4,0.02016712
PIK3R6,0.020162396
CABP1,0.020158036
TRIM64,0.02015679
MRPL42,0.020155728
GABPB1,0.020155204
HDAC8,0.02014804
S1PR2,0.020143881
NKX2-6,0.020142768
SYT3,0.0201411
EVL,0.020134134
IQCK,0.020131614
VKORC1,0.020131374
FANCI,0.02012635
ADAMTS10,0.02012555
CD247,0.020125274
NIPAL2,0.020123946
CHPF2,0.02012385
FOXJ3,0.020123824
MAPK14,0.020120857
UTS2R,0.020120518
ORMDL1,0.02011682
BRWD1,0.020115912
ACADM,0.020111749
ASB4,0.020109968
IQCF2,0.020107636
CPZ,0.020103281
KRTAP27-1,0.020101145
FAM3C,0.020100307
SH3BP5L,0.020098362
KIAA1715,0.020098055
PNMA2,0.02009762
NUMB,0.020096473
AMBN,0.02009576
SELV,0.020094667
CYP27B1,0.020094004
BCAN,0.020093335
ASB3,0.020088548
TMEM88B,0.020080395
DOCK9,0.020078408
MAST3,0.02007481
SNAP23,0.020073183
A2BP1,0.020072412
PIK3CD,0.02006879
PHLDA3,0.020067908
CXXC1,0.020061731
FABP3,0.020060528
UBAP1,0.020060226
FIZ1,0.020060197
YES1,0.020059343
RPL17,0.020059321
ZCRB1,0.020052254
WARS,0.020048974
C16orf59,0.020048058
APOBEC3A,0.020039516
ABCA9,0.020038906
SMO,0.020038102
CEACAM1,0.020038014
PLA2G4E,0.020036904
HGS,0.020034947
CDS2,0.020032639
ARID5A,0.020031031
MS4A8B,0.020029554
A2LD1,0.020028803
KCNJ3,0.020025661
RIT1,0.020023579
CNNM3,0.020022405
NFATC1,0.020017026
OPRK1,0.020016374
RNF215,0.020010797
DSC3,0.020010596
RNASE1,0.020006651
CLDN14,0.020006642
RBBP5,0.020005781
ZMAT5,0.020005485
ISCA2,0.020004919
RXFP3,0.020000555
GSTA5,0.01999965
PRPS1L1,0.019999001
MYT1L,0.01999807
B3GALNT2,0.01999662
TNIP3,0.019993838
ALDH1L2,0.01999379
TBC1D2,0.019992828
HNRNPM,0.019990679
?,0.01998932
CHST8,0.01998802
ZNF562,0.019987067
MAP1B,0.019986933
TGFA,0.019981803
GDPD2,0.019976748
SNRNP40,0.019970695
MSX1,0.01996917
RPL23P8,0.019965691
TSHB,0.01996276
ARHGAP20,0.019957304
OR4D1,0.019957002
POFUT1,0.019956645
CCDC42,0.019950192
XKR7,0.019949667
WDR87,0.019945586
HGF,0.019944713
TRPC7,0.019943234
CLEC2D,0.019942319
SYNPO,0.019937068
UQCRQ,0.019934835
PSMB4,0.019930461
DLL4,0.019929089
UBE2G2,0.01992677
LOC285194,0.019926662
NFE2,0.019926436
SLC10A3,0.01992416
CD6,0.019922424
PHF21B,0.019920109
FASLG,0.019919654
PRM2,0.019919323
MORC4,0.019913128
ARIH1,0.01990963
LCE4A,0.019908331
NAT9,0.01990802
LOC115110,0.019894574
TBCCD1,0.019893471
OR4M1,0.019892748
PPP4R4,0.019884229
MFSD4,0.019881427
LOC158572,0.019879822
CCDC64B,0.019879494
SUPT5H,0.019877683
FAM111A,0.019876905
PHKG1,0.019876251
C4orf33,0.01987572
PRDX2,0.019874703
BTNL2,0.019873112
IL12RB1,0.019873038
MITD1,0.019869046
CARD11,0.019866593
SPEG,0.019865647
CTPS2,0.01986489
DBF4,0.019857522
SLC22A15,0.019857477
GPR61,0.019857163
LOC100132724,0.019856209
OR52N1,0.019852415
EFHC1,0.019848326
LOC646498,0.019846437
PDE8B,0.019842489
ISLR,0.01984236
BOC,0.019839317
LOC100129534,0.019838162
OSGEPL1,0.019837448
ZNF155,0.019833453
ATP6V1A,0.019832661
RPP38,0.019830996
KBTBD5,0.019827181
SNORD114-7,0.019826226
TSPYL4,0.019826205
TGS1,0.01982591
KIAA0355,0.019825593
SLPI,0.019821974
C3orf18,0.019818103
OR10J1,0.019817388
BRF1,0.019814393
FOXD4L1,0.019812992
FAM22F,0.019812923
NCRNA00203,0.019810805
KRT80,0.019806752
SUSD2,0.019805832
ELL,0.019803993
CLCN5,0.019802954
C21orf129,0.019801604
ALDH8A1,0.019800767
C6orf218,0.01979184
PSG4,0.019789875
OR52N4,0.019785639
ITIH4,0.019785222
ACTN3,0.019784339
FBXL3,0.019783927
TRIM65,0.019776018
SERPINA1,0.01977384
ZNF283,0.01977267
LOC100286793,0.019772146
EIF4EBP2,0.019771563
TBC1D8B,0.01976865
GFI1B,0.019767767
SNORA35,0.019764377
CDH12,0.019762345
ZNF554,0.019761303
C19orf47,0.019760333
GLTPD1,0.019760301
ETV1,0.019759446
CTXN2,0.019759418
IFI44,0.019758722
HOXA11,0.019758638
GLCE,0.01975642
G3BP1,0.019755434
CELSR2,0.019748954
SLC34A3,0.019746073
DCLRE1A,0.019744845
ARHGEF11,0.01974248
RAB41,0.019737199
B9D2,0.01973661
F2RL2,0.019734658
PAGE2B,0.019732522
AP1S2,0.019731598
SSBP2,0.019725515
AGAP11,0.01972506
ARHGAP19,0.019724943
CRABP1,0.019722132
GDF5,0.019721597
CHSY1,0.019720241
GLT8D2,0.019717243
KRT75,0.019713514
SPARCL1,0.019712174
YPEL2,0.019710531
ADRB1,0.019707995
SNORA11C,0.019707564
PDCD2,0.019700432
CLDN15,0.01969653
KRTAP19-5,0.019692978
TAPT1,0.019691732
XCR1,0.019691592
DSEL,0.019691441
GATA4,0.019689532
CCNH,0.019687342
SALL3,0.019686084
KLHL32,0.019685391
NT5C1B,0.019680394
TSPY4,0.01967827
CDH7,0.019677931
NUAK1,0.019677667
PDRG1,0.01967613
MIS12,0.019675476
TIMD4,0.019674124
KIAA0564,0.0196729
LGI3,0.019669645
PIKFYVE,0.019669285
TRPM3,0.019665852
CYLC2,0.019664975
CTAGE6,0.019663773
IL8,0.019662572
C19orf54,0.019660326
AP3S2,0.019659234
TOPBP1,0.0196579
ASCL2,0.019655244
CCIN,0.01965385
TBC1D16,0.019653082
GPR174,0.019651713
MEG3,0.019651504
RTP4,0.019647963
ZFP1,0.01964687
TMC3,0.019644601
TUT1,0.01964441
ERGIC2,0.019643523
GOLGA6L9,0.019642964
LOC642587,0.019640833
CHRND,0.019636497
FCRL2,0.019633546
INSIG2,0.019631784
LOC152217,0.019626323
GJD4,0.019626165
INPP5K,0.019617459
NBPF16,0.019617235
NEDD8,0.019615065
CLEC4D,0.01961448
TMEM119,0.019613558
CASP4,0.019611929
FCN1,0.019606385
CABP2,0.019605784
TSPYL1,0.019603526
YEATS2,0.019602735
LSM12,0.019600254
NNAT,0.019599272
SLC6A17,0.019598234
CRYAB,0.019596562
C14orf4,0.019595945
SYNE2,0.01959513
MAP1S,0.019590551
PTRF,0.01958812
ALPK3,0.019585513
PPPDE1,0.019585142
RASSF2,0.019583462
SPATS2,0.019583443
CDC5L,0.019579804
LOC283867,0.019579016
HIST3H2BB,0.019578435
RG9MTD2,0.019575557
EEF1A1,0.019575356
C13orf36,0.019573836
OR5T1,0.01956901
ARHGAP12,0.019568317
SERPINB7,0.0195676
TMEM131,0.01956611
KLHL13,0.019564146
T,0.019564062
C9orf129,0.019563936
HLA-DPB1,0.019560944
ACBD5,0.019560017
FRRS1,0.019557985
RC3H2,0.01955733
ITGB2,0.019556709
LY6D,0.019555522
FAM138F,0.019554123
SNORA71B,0.019551214
DARS,0.019547107
RABL3,0.01954708
PLEKHH3,0.0195451
RRH,0.019544391
FAM131C,0.019543473
OR1F1,0.0195406
GSX1,0.019539854
GRPEL2,0.019537045
NCAPD2,0.019534519
PPIC,0.019532034
NCK1,0.019531494
ODF2,0.019531032
NUMA1,0.019530889
SNX12,0.019530859
VHL,0.019525377
WDR90,0.019524897
UPF1,0.01952179
FTSJD2,0.019516626
ADAMTS4,0.019508628
PVALB,0.019504579
SNORA12,0.01950422
OR51T1,0.019502282
PRRG3,0.019500045
HECA,0.019495968
ZNF616,0.019495813
ZFAND3,0.019495165
FBXO33,0.019494222
OR52N2,0.019494139
FAF1,0.019493708
GJB1,0.019490229
PUS7,0.019487454
LOC100272217,0.019485287
SPAG16,0.019483307
PYCR2,0.019482814
BDH1,0.019481272
MAN1B1,0.019480554
SOCS5,0.019479
STARD6,0.019478837
MYL1,0.019477427
LOC151300,0.019477377
SLC39A8,0.019475793
AKR1B1,0.019472785
OAS2,0.01947078
ZMYM1,0.01947011
HBZ,0.019469665
NEK10,0.019467982
DKK3,0.019465396
MTBP,0.019460667
ABCC12,0.01946041
POU3F2,0.019459786
TIGD6,0.019459283
HRASLS,0.019458227
MRPL19,0.019451676
MGC23270,0.019449532
WISP3,0.019447576
CLEC9A,0.019446936
OVCA2,0.019442478
MSN,0.019440087
SNORD76,0.019439626
ZNF607,0.019432647
LY6G5C,0.019430785
CRYM,0.019430168
PRDM11,0.019425692
SCML4,0.019424325
FAM49B,0.019423822
PI4KB,0.019422863
FAM138B,0.019418526
C4orf22,0.019417683
RRAS,0.019413952
FOXJ2,0.01941318
SPNS2,0.019406
LOC729668,0.0194041
PDE9A,0.01940219
TMEM130,0.01939876
DNAJC3,0.019397946
SMN1,0.0193953
LY6E,0.019395243
BCL2L15,0.019390592
MGC87042,0.019389909
MLLT3,0.019389702
IMPA2,0.019382859
SLC9A10,0.019380582
SLC7A8,0.019377004
CT47A2,0.019376783
PTPN14,0.01937543
ACSL5,0.019374844
FAM73A,0.019374516
RBM12,0.019372625
THAP5,0.019370658
EPN3,0.019370431
C6orf52,0.019367948
UTY,0.019367896
CARD17,0.019367818
HSF2,0.019367352
OR4P4,0.019357791
RILPL2,0.019357141
CISD3,0.019353144
XKR9,0.019352198
PTK6,0.01934952
SNAPC4,0.01934643
COX8C,0.019345494
KLHL11,0.019342175
DLG2,0.019332722
TRA2B,0.019332185
AP1G2,0.01932884
SPHAR,0.019328339
KCTD14,0.01932701
RPAIN,0.01932676
ERCC8,0.01932465
INE1,0.019321403
BCL2L2,0.019318832
HSPC157,0.019316396
PVRL3,0.019315712
C17orf44,0.019311255
CCDC159,0.019308839
HSPA8,0.019304408
OR7A10,0.01929768
PHF15,0.019296922
SYTL2,0.019293638
UHMK1,0.019293303
CES4,0.019291895
C1orf230,0.019288983
PCDHB1,0.019287052
ADARB2,0.019286985
LRPPRC,0.01928641
DEFB134,0.019277763
IL17RA,0.019276986
MYO1D,0.01927347
BCAT1,0.019273143
NIPSNAP1,0.019270685
SIAH3,0.019260706
ZNF512,0.019259915
SERHL,0.019257376
IL1F10,0.019256603
IRAK1BP1,0.019255534
LRCH4,0.01925426
OPHN1,0.019249478
SAMHD1,0.019248696
UTP23,0.01924852
ZNF232,0.01924732
ICAM3,0.019246958
SLC13A5,0.019240532
MTNR1B,0.019239444
LOC150527,0.019238042
CCR8,0.019237777
ZNF273,0.019235443
HMCN1,0.019233808
GLYATL2,0.019233664
KIAA1609,0.019229276
PIGP,0.019227747
MED22,0.019224716
FAM138D,0.019224621
KLK9,0.019224165
OR10T2,0.019221375
PCP4,0.019220503
RNF138,0.01922045
PNPT1,0.01921698
KCNE4,0.019213688
CSN3,0.019213067
ZRANB2,0.01921296
SEPT7P2,0.019210847
RGNEF,0.01920971
LOC645166,0.0192088
PRM3,0.019207874
HMSD,0.019207373
GSG2,0.01920592
GRIA2,0.019202568
WDR75,0.019201126
MSH2,0.019201059
GYS1,0.019196091
GABRG2,0.01919234
PRSS54,0.019191373
IL6,0.019191079
C15orf17,0.019189786
KIAA1632,0.019189147
PCNXL3,0.019188987
OR5T3,0.019186417
N6AMT1,0.01918512
TRHDE,0.01918199
CASP8,0.019180274
VANGL2,0.019179227
DDX19B,0.019175433
INTS10,0.019174669
HAGH,0.01916924
GLTSCR1,0.019169139
DBN1,0.019168759
KRTAP13-2,0.019168055
MTPAP,0.019167969
DDIT3,0.019166796
OR5AK2,0.019166604
RNASE13,0.019166576
MGAT4A,0.019165311
CC2D1A,0.01916491
GATA6,0.019161873
ATP9A,0.019158915
TET3,0.019154765
SH3BGRL,0.019153927
LOC100192378,0.019152317
EFCAB3,0.019148022
VCAN,0.019146461
PLCH2,0.019145802
PRKD3,0.019143142
C13orf1,0.019142084
KIF26B,0.01913321
RNASE7,0.019131484
C9orf135,0.01912979
TRPC3,0.01912964
CYFIP1,0.01912668
ACTRT1,0.019125976
SUCLA2,0.019124836
SLITRK6,0.019124402
GRIN3A,0.019124368
HERC2,0.019122025
MPPED1,0.019121736
CNNM1,0.019121733
FDXR,0.019121008
DMWD,0.01912084
PLA2G15,0.019117191
SLC35B2,0.019113515
RNMT,0.01911292
PCDHGB5,0.019101208
TMEM138,0.019095272
HNRNPH1,0.019092958
FXYD6,0.019087292
NEK11,0.019085377
AQP8,0.019084888
GJB3,0.019084437
RAB11B,0.01908282
MIF4GD,0.019081159
BEX1,0.019079836
DMP1,0.019072726
TACSTD2,0.01906478
ZNF681,0.019063316
EPYC,0.019063275
DCTD,0.019061519
SLC10A4,0.019061409
NLRP10,0.019059781
C6orf118,0.01905817
CNPY4,0.019048996
OR4F5,0.019047841
TRIM54,0.019045979
LRRC34,0.019045655
SBK2,0.019044856
LILRB4,0.01904291
HFE,0.019038849
DDX3Y,0.019038482
DUSP28,0.019037347
ELP3,0.019034984
IGSF8,0.019033002
C20orf12,0.019030891
TRIM13,0.019029245
LOC642846,0.01902654
STK3,0.019026306
ZNF454,0.019024473
PRG4,0.019024372
PPP1R3A,0.01902106
AHCY,0.019019604
PBK,0.019019077
PKD2,0.01901626
CDH11,0.01901575
C16orf54,0.019015344
MED23,0.01901351
C3orf35,0.019012183
SNX8,0.019011555
PTPN2,0.019006092
FRMPD2,0.019004708
OR1D4,0.01900295
TGM6,0.01900237
DMRTC1,0.019000111
TMEM229A,0.018998593
HSF4,0.018998353
ATP6V0A2,0.01899655
IGFL3,0.018993817
NIP7,0.01899348
GNGT2,0.018991232
KLHDC8B,0.018990282
DBP,0.018988717
LOC222699,0.01898637
NDE1,0.018983355
SYT4,0.018982379
DIS3,0.018974494
NDUFA5,0.018974213
LOC440461,0.018974114
ALG13,0.018973572
ENTPD3,0.018970422
ATP5C1,0.01896964
ZNF98,0.018961238
ATP5G1,0.018960493
ZNF319,0.018959247
CTNNBIP1,0.01895366
NAAA,0.018950844
DLD,0.018950406
MT1M,0.018948553
PAK6,0.018943913
PATL2,0.018943371
SNAR-F,0.01894039
C12orf50,0.018936433
PMCH,0.018928366
SESN1,0.018926773
ERBB4,0.018926125
FAM24B,0.018925447
TMEM155,0.018924916
PLA2G12B,0.018924022
OTUB1,0.01892326
GMFG,0.018922703
ZNF236,0.018920433
FBN1,0.01891619
LOC339240,0.018913439
NAMPT,0.018910976
CLPP,0.01890721
ZFP91-CNTF,0.018905664
PLEKHH2,0.018901238
RPL26L1,0.018899165
WNT2,0.018898651
NCRNA00093,0.018898107
CSTL1,0.018894061
ADORA3,0.018892689
CASZ1,0.018890694
ARAP2,0.018890006
KIAA1239,0.018887134
SYN1,0.01888623
ITPR3,0.018885072
TPI1P3,0.018885024
CRISPLD1,0.018881474
ALDH9A1,0.018873071
OR5E1P,0.018873006
KCNJ9,0.018872252
FEZF2,0.018864712
ATAD5,0.018860815
APOA5,0.018860765
PNLIPRP1,0.018857492
SDC1,0.018855888
PTTG1,0.018855836
YIF1A,0.018854672
NUDT14,0.018849043
SNORA74A,0.018847343
PECAM1,0.01884714
ZSCAN18,0.018847134
TMEM52,0.018845405
TMEM57,0.018838976
HIST1H2BM,0.018837199
OR1L4,0.018834315
GOLM1,0.018831603
APOM,0.018831132
PTCH1,0.018823965
ZNF263,0.01881623
SUN2,0.018816136
COL4A4,0.018812926
ASTL,0.018812824
COX5A,0.018810907
NKX2-2,0.018809479
RPS20,0.018809455
PCYT2,0.018808622
DNM1L,0.018801479
MFSD6,0.018798314
SNORD67,0.018797254
GPX4,0.018793317
NKD1,0.018792843
ABCB10,0.018792609
ELOVL2,0.018791523
SRPK3,0.018790213
MARCH4,0.018789537
PORCN,0.01878056
ORC4L,0.01877358
RTCD1,0.018773114
GAGE12F,0.018769717
SLC10A6,0.01876952
MIOS,0.018766325
ADH6,0.018757446
FAM123B,0.018755645
SERINC1,0.01875387
XRN2,0.018752083
CLIC5,0.018751957
C8orf58,0.018748133
MRPS34,0.018747848
CYTIP,0.018746829
C20orf112,0.0187456
SLC25A23,0.01874175
RAB3GAP1,0.01874163
TAF9,0.018741122
U2AF2,0.018739782
PDE7B,0.018735921
PIGW,0.018735072
C11orf9,0.018732324
SNORA31,0.018731073
NTAN1,0.018727018
SLC2A11,0.01872628
THAP3,0.018721096
REG4,0.01872017
C16orf86,0.018719876
RFC3,0.018718192
SPRR2G,0.018715587
MEX3D,0.018715123
DGCR8,0.018714022
MAGIX,0.01871185
SDCBP,0.018704114
NPPB,0.01870236
C9orf40,0.018702077
BYSL,0.01870169
TMEM63B,0.018693972
THYN1,0.018690113
PTPRR,0.018690066
C1orf68,0.018689828
OTOS,0.018689321
BIRC6,0.018687446
TIMP2,0.018686833
RAB38,0.018676737
LRRC23,0.018676128
FAM18A,0.018674769
EFHA1,0.018672064
C1QTNF3,0.018670388
GYPB,0.01867019
C7orf54,0.018666407
ING1,0.0186659
PI4K2A,0.018665679
NEU1,0.018665412
MED12,0.018658923
OR2G2,0.01865872
EXOC3L,0.018657818
FLJ45079,0.018656261
PROCR,0.018650666
SEPHS1,0.018649576
TMCC1,0.018648991
IGSF3,0.018648958
HS3ST3B1,0.01864466
OR1J1,0.018643958
CYS1,0.018643808
HIPK2,0.018643549
CNGA1,0.018640412
FLJ40852,0.018640267
BRE,0.018637331
FAM157A,0.018634355
PLRG1,0.018633878
FLJ22536,0.018632896
HES1,0.018632323
P2RX6,0.018632054
ZCCHC6,0.018631747
TMUB2,0.018631661
C8orf51,0.018630555
WFDC3,0.01862975
PTK2B,0.018628266
ORC5L,0.018628102
NEURL4,0.018621443
SERPINA9,0.018620465
TMEM39B,0.018618643
KCNA3,0.018618578
ZBTB7B,0.018615441
ZNF582,0.0186138
PKD1L2,0.018611623
ZNF83,0.01860909
LOC100128164,0.018605001
SLC22A5,0.018604206
FMO3,0.018602947
LAMB1,0.018598149
PRICKLE4,0.018595695
NEUROD6,0.01859502
C4orf50,0.018588195
UBB,0.018585393
LCE5A,0.018585071
ETV3L,0.018578805
LOC729156,0.018574027
LOC91948,0.018570708
KIAA1797,0.018569767
POP4,0.018563572
TAP2,0.01856339
NFIL3,0.018563014
KIF19,0.018560255
POR,0.01855905
POLQ,0.018558383
STOX1,0.018552266
WDR86,0.018551711
STK25,0.018549712
TLE1,0.01854433
ARRB1,0.018543186
C11orf85,0.018542923
MGMT,0.01854225
SHOX,0.01854129
IFI16,0.018539773
PLXNB2,0.018537069
PTCHD1,0.018536672
PPARA,0.018535186
LY6G5B,0.018532787
SFRP5,0.018529056
DNAH8,0.018527288
GSN,0.018526828
TSIX,0.01852578
YTHDC2,0.018524796
KRT34,0.018524261
AGBL5,0.018523633
C2CD4A,0.018518833
RAB33A,0.018516717
TBC1D25,0.018515
VIPAR,0.018513454
C1orf186,0.01851301
STK35,0.018509394
OMA1,0.018508896
AFF2,0.018508837
CBX2,0.018506791
C2orf27A,0.018505802
TAOK3,0.018505294
SCARNA16,0.01850231
RHBDD1,0.018497337
SMYD4,0.018493574
ABCC2,0.018490039
KCNN4,0.018488266
MMGT1,0.018486759
LOC100129034,0.018485928
C4orf36,0.01848576
REEP3,0.01848473
C17orf50,0.018483939
ZNF154,0.01848217
PNMA3,0.018481743
GPR82,0.018480295
NPLOC4,0.01847847
CHRNA1,0.018477166
CDK11A,0.01847253
SNORD2,0.01846665
WBP2,0.018466622
NUDT8,0.018458022
NDUFC2,0.018457113
RPS5,0.018448407
SYNRG,0.018447617
GMDS,0.018445367
WRNIP1,0.01844483
RFESD,0.01844466
SPAM1,0.018444527
C16orf90,0.018433562
C5orf42,0.018427126
ITM2B,0.018425237
SFRS15,0.018424792
RRBP1,0.018424379
LIPK,0.01842416
SIL1,0.018420264
TAB3,0.018419376
C17orf63,0.018418038
SH3BGR,0.018417409
ANKRD37,0.018417105
CSRP3,0.018416984
POLD4,0.018416105
PLCD1,0.018415896
LONRF3,0.01841546
FBXO36,0.018414034
EREG,0.018411621
ANXA10,0.018410439
LOC647309,0.018409487
EXD1,0.018404627
SMARCA4,0.018402368
C22orf9,0.018402128
FAM132A,0.018390767
CNTNAP1,0.018390289
ZCCHC17,0.018387057
MDC1,0.018384784
SLC5A11,0.01838272
IPPK,0.018379169
IQSEC3,0.018376313
TAF1,0.018375847
IL1A,0.018373711
OPA3,0.018371496
C6orf130,0.018370908
RPS12,0.018368676
LOC100272216,0.01836777
LOC285627,0.018367568
C10orf57,0.018365543
SCARNA18,0.018363029
SCGB1D1,0.018361118
MRP63,0.01836039
TMEM185B,0.018359512
PRIM2,0.018358538
EIF2S1,0.018357722
USP5,0.01835708
KIF9,0.018356381
UBP1,0.018355692
VENTXP1,0.018353134
APOB48R,0.018352648
COX7A1,0.01835103
NGB,0.018350145
DCAKD,0.01834871
SPOCK1,0.018347535
TEKT2,0.01834575
POLK,0.018345658
CATSPER2,0.018343138
ETNK1,0.018341862
TTLL11,0.018340332
CATSPER2P1,0.01833996
TRAPPC5,0.018339874
LRP12,0.018336453
IGSF21,0.018335372
FZD2,0.018335113
GTF3C1,0.018328447
PAR4,0.018325724
GYG1,0.018325044
A2ML1,0.018325003
C9orf98,0.018324759
FZD4,0.018323986
ZNF384,0.018320901
MSX2,0.018318279
SYP,0.018317845
HSD17B8,0.018317355
MPG,0.018315956
AADACL3,0.018313864
CCDC101,0.018312735
PDCL,0.018310297
AGAP3,0.01830942
LHFPL5,0.018306559
?,0.01830497
